frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
75,1.11,-6.67,1.10,-6.68,6.00,5.59,7.11,7.10,7.78
76,1.11,-6.60,1.11,-6.60,6.00,5.46,7.11,7.11,7.71
77,1.11,-6.51,1.12,-6.51,6.00,5.33,7.11,7.12,7.62
78,1.15,-6.40,1.14,-6.43,6.00,5.22,7.15,7.14,7.55
79,1.15,-6.35,1.15,-6.35,6.00,5.10,7.15,7.15,7.50
80,1.15,-6.27,1.16,-6.27,6.00,5.00,7.15,7.16,7.42
81,1.18,-6.18,1.17,-6.19,6.00,4.90,7.18,7.17,7.36
82,1.19,-6.12,1.18,-6.11,5.99,4.81,7.18,7.17,7.31
83,1.19,-6.05,1.20,-6.03,5.96,4.72,7.15,7.15,7.24
84,1.19,-5.99,1.21,-5.96,5.92,4.65,7.11,7.12,7.18
85,1.21,-5.91,1.22,-5.89,5.86,4.57,7.08,7.08,7.12
86,1.24,-5.81,1.23,-5.81,5.81,4.51,7.05,7.03,7.06
87,1.24,-5.74,1.23,-5.74,5.74,4.45,6.98,6.98,6.98
88,1.24,-5.66,1.24,-5.67,5.67,4.40,6.91,6.91,6.90
89,1.24,-5.61,1.25,-5.60,5.60,4.35,6.84,6.85,6.85
90,1.25,-5.54,1.26,-5.54,5.54,4.31,6.79,6.80,6.79
91,1.28,-5.45,1.27,-5.47,5.47,4.27,6.75,6.74,6.73
92,1.28,-5.40,1.28,-5.41,5.41,4.24,6.69,6.69,6.68
93,1.28,-5.35,1.28,-5.35,5.35,4.21,6.63,6.63,6.63
94,1.28,-5.30,1.29,-5.29,5.29,4.19,6.57,6.58,6.58
95,1.28,-5.26,1.29,-5.23,5.23,4.17,6.52,6.53,6.54
96,1.30,-5.19,1.30,-5.18,5.18,4.16,6.48,6.48,6.49
97,1.32,-5.10,1.30,-5.12,5.12,4.15,6.44,6.43,6.42
98,1.32,-5.05,1.31,-5.07,5.07,4.14,6.39,6.38,6.37
99,1.32,-5.03,1.32,-5.01,5.01,4.13,6.34,6.33,6.35
100,1.32,-4.96,1.32,-4.96,4.96,4.13,6.28,6.28,6.28
101,1.32,-4.91,1.33,-4.90,4.90,4.14,6.22,6.23,6.23
102,1.32,-4.85,1.34,-4.84,4.84,4.14,6.16,6.17,6.17
104,1.32,-4.82,1.34,-4.78,4.78,4.15,6.10,6.12,6.14
105,1.34,-4.75,1.35,-4.72,4.72,4.16,6.06,6.06,6.09
106,1.36,-4.65,1.35,-4.65,4.65,4.17,6.01,6.00,6.01
107,1.37,-4.59,1.35,-4.59,4.59,4.18,5.96,5.94,5.96
108,1.37,-4.51,1.36,-4.52,4.52,4.19,5.89,5.88,5.88
109,1.37,-4.44,1.36,-4.45,4.45,4.20,5.82,5.81,5.81
110,1.37,-4.38,1.37,-4.38,4.38,4.20,5.75,5.75,5.75
111,1.37,-4.30,1.37,-4.31,4.31,4.21,5.68,5.68,5.67
112,1.37,-4.26,1.38,-4.24,4.24,4.22,5.61,5.62,5.63
113,1.37,-4.18,1.38,-4.17,4.17,4.22,5.54,5.55,5.55
114,1.37,-4.11,1.39,-4.10,4.10,4.23,5.47,5.49,5.48
115,1.37,-4.06,1.39,-4.03,4.03,4.23,5.41,5.42,5.43
117,1.39,-3.98,1.39,-3.97,3.97,4.22,5.36,5.36,5.37
118,1.41,-3.87,1.40,-3.90,3.90,4.22,5.31,5.29,5.28
119,1.41,-3.83,1.40,-3.83,3.83,4.21,5.24,5.23,5.24
120,1.41,-3.75,1.40,-3.77,3.77,4.20,5.18,5.17,5.16
121,1.41,-3.70,1.41,-3.70,3.70,4.18,5.11,5.11,5.12
123,1.41,-3.63,1.41,-3.64,3.64,4.14,5.05,5.05,5.04
124,1.41,-3.58,1.41,-3.57,3.57,4.11,4.98,4.98,4.99
125,1.41,-3.50,1.41,-3.51,3.51,4.08,4.92,4.92,4.91
126,1.41,-3.46,1.41,-3.44,3.44,4.05,4.85,4.86,4.87
128,1.41,-3.38,1.41,-3.38,3.38,3.98,4.79,4.79,4.79
129,1.41,-3.34,1.41,-3.32,3.32,3.94,4.73,4.73,4.75
130,1.41,-3.26,1.41,-3.25,3.25,3.89,4.66,4.66,4.67
131,1.41,-3.18,1.41,-3.19,3.19,3.84,4.60,4.60,4.59
133,1.41,-3.11,1.41,-3.12,3.12,3.74,4.53,4.53,4.53
134,1.41,-3.06,1.41,-3.05,3.05,3.69,4.46,4.46,4.47
135,1.41,-2.98,1.41,-2.98,2.98,3.63,4.39,4.39,4.39
137,1.41,-2.91,1.41,-2.91,2.91,3.51,4.32,4.32,4.32
138,1.41,-2.85,1.41,-2.84,2.84,3.45,4.25,4.25,4.26
140,1.41,-2.77,1.41,-2.77,2.77,3.33,4.18,4.18,4.18
141,1.41,-2.70,1.41,-2.70,2.70,3.26,4.11,4.11,4.11
142,1.41,-2.63,1.41,-2.63,2.63,3.20,4.04,4.04,4.04
144,1.41,-2.56,1.41,-2.55,2.55,3.07,3.96,3.96,3.97
145,1.41,-2.48,1.41,-2.48,2.48,3.00,3.89,3.89,3.89
147,1.41,-2.41,1.41,-2.40,2.40,2.87,3.81,3.81,3.82
148,1.41,-2.32,1.41,-2.33,2.33,2.80,3.74,3.74,3.73
150,1.41,-2.25,1.41,-2.25,2.25,2.67,3.66,3.66,3.66
151,1.41,-2.18,1.41,-2.17,2.17,2.60,3.58,3.59,3.59
153,1.41,-2.10,1.41,-2.10,2.10,2.47,3.51,3.51,3.51
154,1.41,-2.02,1.41,-2.02,2.02,2.41,3.43,3.43,3.43
156,1.41,-1.94,1.41,-1.94,1.94,2.28,3.36,3.36,3.35
157,1.41,-1.87,1.41,-1.87,1.87,2.21,3.28,3.28,3.28
159,1.41,-1.79,1.41,-1.79,1.79,2.09,3.20,3.20,3.21
160,1.41,-1.71,1.41,-1.72,1.72,2.03,3.13,3.12,3.12
162,1.41,-1.64,1.40,-1.64,1.64,1.91,3.05,3.05,3.05
164,1.41,-1.55,1.40,-1.57,1.57,1.79,2.98,2.97,2.97
165,1.39,-1.52,1.39,-1.49,1.49,1.73,2.88,2.89,2.91
167,1.37,-1.45,1.39,-1.42,1.42,1.62,2.79,2.81,2.82
169,1.37,-1.35,1.38,-1.34,1.34,1.51,2.72,2.73,2.73
170,1.37,-1.30,1.38,-1.27,1.27,1.45,2.64,2.65,2.67
172,1.37,-1.20,1.37,-1.20,1.20,1.34,2.57,2.57,2.57
174,1.37,-1.11,1.36,-1.12,1.12,1.24,2.50,2.49,2.48
175,1.37,-1.03,1.35,-1.05,1.05,1.19,2.42,2.41,2.40
177,1.34,-0.98,1.34,-0.98,0.98,1.09,2.32,2.33,2.32
179,1.32,-0.93,1.34,-0.91,0.91,0.99,2.23,2.25,2.25
181,1.32,-0.85,1.33,-0.84,0.84,0.89,2.17,2.17,2.17
183,1.32,-0.77,1.32,-0.78,0.78,0.80,2.10,2.10,2.09
184,1.32,-0.71,1.31,-0.71,0.71,0.75,2.04,2.02,2.03
186,1.28,-0.67,1.29,-0.65,0.65,0.66,1.93,1.95,1.95
188,1.28,-0.60,1.28,-0.59,0.59,0.57,1.87,1.87,1.88
190,1.28,-0.53,1.27,-0.54,0.54,0.48,1.82,1.80,1.81
192,1.24,-0.48,1.25,-0.48,0.48,0.39,1.72,1.73,1.72
194,1.24,-0.42,1.23,-0.42,0.42,0.31,1.67,1.66,1.66
196,1.24,-0.34,1.22,-0.37,0.37,0.23,1.61,1.59,1.58
198,1.19,-0.33,1.20,-0.32,0.32,0.15,1.51,1.52,1.52
200,1.19,-0.26,1.18,-0.26,0.26,0.07,1.45,1.44,1.45
202,1.15,-0.23,1.16,-0.21,0.21,-0.01,1.36,1.37,1.38
204,1.15,-0.16,1.15,-0.15,0.15,-0.09,1.30,1.30,1.31
206,1.15,-0.09,1.14,-0.10,0.10,-0.16,1.25,1.23,1.24
208,1.11,-0.05,1.13,-0.04,0.04,-0.24,1.15,1.17,1.16
210,1.11,0.01,1.12,0.02,-0.02,-0.31,1.09,1.10,1.10
212,1.11,0.08,1.12,0.08,-0.08,-0.38,1.03,1.03,1.03
214,1.11,0.13,1.12,0.15,-0.15,-0.44,0.96,0.97,0.98
216,1.11,0.21,1.12,0.22,-0.22,-0.51,0.89,0.90,0.90
218,1.11,0.26,1.13,0.29,-0.29,-0.57,0.82,0.84,0.85
221,1.15,0.37,1.14,0.36,-0.36,-0.66,0.79,0.78,0.78
223,1.15,0.43,1.16,0.43,-0.43,-0.72,0.72,0.72,0.72
225,1.16,0.48,1.17,0.51,-0.51,-0.78,0.65,0.66,0.68
227,1.19,0.57,1.19,0.58,-0.58,-0.83,0.61,0.61,0.63
229,1.19,0.64,1.21,0.65,-0.65,-0.88,0.54,0.55,0.55
232,1.24,0.75,1.22,0.73,-0.73,-0.95,0.51,0.49,0.50
234,1.24,0.79,1.24,0.80,-0.80,-1.00,0.44,0.44,0.45
236,1.26,0.87,1.25,0.86,-0.86,-1.04,0.40,0.39,0.39
239,1.28,0.95,1.26,0.92,-0.92,-1.10,0.36,0.34,0.33
241,1.28,0.99,1.27,0.98,-0.98,-1.14,0.30,0.29,0.30
244,1.28,1.04,1.28,1.04,-1.04,-1.19,0.25,0.24,0.24
246,1.28,1.09,1.28,1.08,-1.08,-1.22,0.20,0.20,0.19
248,1.28,1.12,1.28,1.13,-1.13,-1.24,0.15,0.16,0.16
251,1.28,1.17,1.28,1.17,-1.17,-1.28,0.11,0.12,0.11
253,1.28,1.20,1.28,1.20,-1.20,-1.30,0.08,0.08,0.08
256,1.28,1.25,1.27,1.23,-1.23,-1.33,0.05,0.04,0.03
259,1.26,1.26,1.27,1.26,-1.26,-1.35,0.00,0.01,0.00
261,1.24,1.26,1.26,1.28,-1.28,-1.37,-0.04,-0.03,-0.02
264,1.24,1.31,1.25,1.31,-1.31,-1.38,-0.07,-0.06,-0.07
266,1.24,1.31,1.24,1.33,-1.33,-1.39,-0.09,-0.09,-0.07
269,1.24,1.36,1.23,1.35,-1.35,-1.40,-0.11,-0.12,-0.12
272,1.23,1.38,1.22,1.37,-1.37,-1.41,-0.14,-0.15,-0.15
274,1.20,1.37,1.21,1.39,-1.39,-1.41,-0.19,-0.18,-0.17
277,1.19,1.38,1.20,1.41,-1.41,-1.42,-0.22,-0.21,-0.19
280,1.19,1.42,1.19,1.43,-1.43,-1.42,-0.23,-0.24,-0.23
283,1.19,1.46,1.18,1.45,-1.45,-1.42,-0.25,-0.27,-0.26
286,1.15,1.46,1.17,1.47,-1.47,-1.42,-0.31,-0.29,-0.31
288,1.15,1.47,1.16,1.49,-1.49,-1.42,-0.34,-0.32,-0.32
291,1.15,1.50,1.15,1.51,-1.51,-1.41,-0.36,-0.36,-0.35
294,1.15,1.53,1.14,1.53,-1.53,-1.41,-0.38,-0.39,-0.38
297,1.14,1.57,1.13,1.55,-1.55,-1.41,-0.41,-0.42,-0.43
300,1.11,1.56,1.12,1.57,-1.57,-1.40,-0.46,-0.45,-0.45
303,1.11,1.59,1.11,1.59,-1.59,-1.40,-0.48,-0.48,-0.47
306,1.11,1.61,1.10,1.62,-1.62,-1.40,-0.50,-0.51,-0.50
309,1.11,1.66,1.09,1.64,-1.64,-1.40,-0.52,-0.54,-0.55
312,1.06,1.63,1.08,1.65,-1.65,-1.39,-0.59,-0.57,-0.57
316,1.06,1.68,1.07,1.67,-1.67,-1.39,-0.61,-0.60,-0.62
319,1.06,1.71,1.06,1.69,-1.69,-1.39,-0.63,-0.63,-0.65
322,1.04,1.71,1.04,1.70,-1.70,-1.39,-0.66,-0.66,-0.67
325,1.02,1.71,1.03,1.72,-1.72,-1.40,-0.70,-0.69,-0.69
328,1.02,1.72,1.02,1.73,-1.73,-1.40,-0.71,-0.72,-0.70
332,1.02,1.77,1.00,1.74,-1.74,-1.40,-0.72,-0.74,-0.75
335,0.98,1.73,0.99,1.76,-1.76,-1.41,-0.77,-0.77,-0.75
338,0.98,1.78,0.97,1.77,-1.77,-1.41,-0.79,-0.80,-0.79
342,0.94,1.76,0.95,1.78,-1.78,-1.42,-0.84,-0.82,-0.82
345,0.93,1.76,0.94,1.79,-1.79,-1.43,-0.86,-0.85,-0.83
349,0.93,1.80,0.92,1.80,-1.80,-1.45,-0.87,-0.88,-0.87
352,0.89,1.80,0.90,1.81,-1.81,-1.46,-0.92,-0.91,-0.91
356,0.89,1.82,0.89,1.82,-1.82,-1.47,-0.93,-0.93,-0.93
359,0.88,1.83,0.87,1.83,-1.83,-1.49,-0.95,-0.96,-0.95
363,0.85,1.85,0.85,1.84,-1.84,-1.51,-0.99,-0.99,-1.00
366,0.85,1.87,0.84,1.85,-1.85,-1.52,-1.00,-1.02,-1.02
370,0.81,1.86,0.83,1.87,-1.87,-1.54,-1.06,-1.04,-1.05
374,0.80,1.88,0.81,1.88,-1.88,-1.57,-1.08,-1.07,-1.08
377,0.80,1.88,0.80,1.89,-1.89,-1.59,-1.09,-1.09,-1.08
381,0.77,1.90,0.78,1.90,-1.90,-1.61,-1.13,-1.12,-1.13
385,0.76,1.90,0.77,1.91,-1.91,-1.64,-1.15,-1.14,-1.14
389,0.76,1.93,0.75,1.92,-1.92,-1.67,-1.16,-1.17,-1.17
393,0.75,1.93,0.74,1.93,-1.93,-1.70,-1.18,-1.19,-1.18
397,0.72,1.92,0.73,1.94,-1.94,-1.73,-1.22,-1.21,-1.20
401,0.72,1.96,0.71,1.95,-1.95,-1.76,-1.23,-1.24,-1.24
405,0.70,1.95,0.70,1.96,-1.96,-1.79,-1.26,-1.26,-1.25
409,0.67,1.96,0.69,1.97,-1.97,-1.82,-1.30,-1.28,-1.29
413,0.67,1.97,0.67,1.97,-1.97,-1.85,-1.30,-1.30,-1.30
417,0.66,1.99,0.65,1.98,-1.98,-1.89,-1.32,-1.33,-1.33
421,0.63,1.96,0.63,1.99,-1.99,-1.92,-1.35,-1.35,-1.33
425,0.63,2.01,0.62,1.99,-1.99,-1.95,-1.36,-1.38,-1.38
430,0.59,1.99,0.60,2.00,-2.00,-1.99,-1.40,-1.40,-1.40
434,0.59,2.02,0.58,2.00,-2.00,-2.02,-1.41,-1.42,-1.43
438,0.54,1.99,0.56,2.00,-2.00,-2.05,-1.46,-1.44,-1.45
443,0.54,2.00,0.54,2.00,-2.00,-2.08,-1.46,-1.47,-1.46
447,0.50,1.98,0.52,2.00,-2.00,-2.11,-1.50,-1.49,-1.48
451,0.50,2.01,0.50,2.01,-2.01,-2.14,-1.50,-1.51,-1.51
456,0.46,2.01,0.47,2.01,-2.01,-2.17,-1.54,-1.53,-1.55
460,0.46,2.01,0.45,2.01,-2.01,-2.19,-1.54,-1.55,-1.55
465,0.43,1.99,0.43,2.00,-2.00,-2.21,-1.57,-1.57,-1.56
470,0.41,2.01,0.41,2.00,-2.00,-2.23,-1.59,-1.60,-1.60
474,0.39,1.99,0.39,2.00,-2.00,-2.25,-1.61,-1.61,-1.59
479,0.37,2.01,0.37,2.00,-2.00,-2.26,-1.63,-1.63,-1.64
484,0.33,1.98,0.35,2.00,-2.00,-2.27,-1.67,-1.65,-1.65
489,0.33,2.02,0.32,1.99,-1.99,-2.28,-1.66,-1.67,-1.69
494,0.29,1.98,0.30,1.99,-1.99,-2.29,-1.70,-1.69,-1.69
499,0.28,1.98,0.28,1.98,-1.98,-2.29,-1.70,-1.71,-1.70
504,0.25,1.97,0.26,1.98,-1.98,-2.28,-1.73,-1.72,-1.72
509,0.24,1.96,0.23,1.97,-1.97,-2.28,-1.73,-1.74,-1.72
514,0.21,1.98,0.21,1.97,-1.97,-2.27,-1.75,-1.75,-1.77
519,0.20,1.97,0.19,1.96,-1.96,-2.26,-1.76,-1.77,-1.77
524,0.15,1.93,0.17,1.95,-1.95,-2.24,-1.80,-1.78,-1.78
529,0.15,1.94,0.15,1.94,-1.94,-2.22,-1.79,-1.79,-1.79
535,0.11,1.93,0.12,1.93,-1.93,-2.20,-1.82,-1.81,-1.82
540,0.11,1.93,0.10,1.92,-1.92,-2.17,-1.81,-1.82,-1.82
545,0.07,1.89,0.08,1.91,-1.91,-2.15,-1.84,-1.84,-1.82
551,0.07,1.93,0.05,1.90,-1.90,-2.12,-1.83,-1.85,-1.86
556,0.02,1.88,0.03,1.89,-1.89,-2.09,-1.87,-1.86,-1.86
562,0.01,1.86,0.01,1.88,-1.88,-2.05,-1.87,-1.88,-1.85
568,-0.02,1.89,-0.02,1.87,-1.87,-2.02,-1.89,-1.89,-1.91
573,-0.05,1.85,-0.04,1.86,-1.86,-1.99,-1.91,-1.91,-1.90
579,-0.06,1.85,-0.07,1.85,-1.85,-1.95,-1.91,-1.92,-1.91
585,-0.11,1.84,-0.09,1.84,-1.84,-1.91,-1.95,-1.94,-1.95
591,-0.11,1.84,-0.11,1.83,-1.83,-1.87,-1.94,-1.95,-1.95
596,-0.14,1.81,-0.14,1.82,-1.82,-1.84,-1.96,-1.96,-1.95
602,-0.15,1.83,-0.16,1.81,-1.81,-1.80,-1.96,-1.97,-1.98
608,-0.19,1.80,-0.19,1.80,-1.80,-1.76,-1.99,-1.99,-1.99
615,-0.22,1.77,-0.21,1.78,-1.78,-1.72,-2.00,-1.99,-1.99
621,-0.24,1.75,-0.24,1.77,-1.77,-1.69,-2.01,-2.00,-1.99
627,-0.26,1.76,-0.26,1.75,-1.75,-1.65,-2.01,-2.01,-2.02
633,-0.28,1.75,-0.28,1.74,-1.74,-1.62,-2.02,-2.02,-2.03
639,-0.31,1.73,-0.31,1.72,-1.72,-1.59,-2.03,-2.03,-2.03
646,-0.32,1.72,-0.33,1.70,-1.70,-1.55,-2.02,-2.03,-2.04
652,-0.37,1.67,-0.35,1.69,-1.69,-1.52,-2.05,-2.04,-2.04
659,-0.37,1.66,-0.38,1.67,-1.67,-1.49,-2.04,-2.05,-2.03
665,-0.41,1.63,-0.40,1.65,-1.65,-1.46,-2.06,-2.05,-2.04
672,-0.42,1.62,-0.42,1.63,-1.63,-1.43,-2.05,-2.06,-2.04
679,-0.45,1.59,-0.44,1.62,-1.62,-1.40,-2.07,-2.06,-2.04
686,-0.46,1.62,-0.47,1.60,-1.60,-1.38,-2.06,-2.07,-2.08
692,-0.50,1.58,-0.49,1.58,-1.58,-1.36,-2.08,-2.07,-2.08
699,-0.50,1.58,-0.51,1.57,-1.57,-1.33,-2.07,-2.08,-2.08
706,-0.54,1.54,-0.53,1.55,-1.55,-1.31,-2.09,-2.08,-2.08
713,-0.54,1.54,-0.55,1.53,-1.53,-1.29,-2.07,-2.09,-2.08
721,-0.58,1.50,-0.57,1.52,-1.52,-1.27,-2.10,-2.09,-2.08
728,-0.58,1.50,-0.59,1.50,-1.50,-1.26,-2.08,-2.09,-2.08
735,-0.62,1.47,-0.61,1.49,-1.49,-1.24,-2.10,-2.09,-2.09
742,-0.63,1.47,-0.63,1.47,-1.47,-1.23,-2.10,-2.10,-2.10
750,-0.66,1.44,-0.65,1.45,-1.45,-1.21,-2.11,-2.10,-2.10
757,-0.67,1.44,-0.66,1.43,-1.43,-1.20,-2.10,-2.10,-2.10
765,-0.67,1.42,-0.68,1.42,-1.42,-1.19,-2.09,-2.10,-2.08
773,-0.71,1.37,-0.70,1.40,-1.40,-1.18,-2.11,-2.09,-2.08
780,-0.71,1.37,-0.71,1.37,-1.37,-1.17,-2.08,-2.09,-2.08
788,-0.71,1.37,-0.73,1.35,-1.35,-1.16,-2.06,-2.08,-2.07
796,-0.76,1.32,-0.75,1.32,-1.32,-1.16,-2.08,-2.07,-2.08
804,-0.76,1.32,-0.77,1.29,-1.29,-1.15,-2.05,-2.07,-2.08
812,-0.79,1.29,-0.79,1.26,-1.26,-1.14,-2.05,-2.06,-2.08
820,-0.80,1.27,-0.81,1.23,-1.23,-1.14,-2.03,-2.04,-2.07
828,-0.80,1.23,-0.83,1.20,-1.20,-1.13,-2.00,-2.03,-2.03
837,-0.84,1.19,-0.85,1.17,-1.17,-1.13,-2.01,-2.02,-2.03
845,-0.85,1.14,-0.87,1.14,-1.14,-1.12,-1.99,-2.01,-1.99
853,-0.89,1.09,-0.88,1.12,-1.12,-1.12,-2.01,-2.00,-1.97
862,-0.89,1.06,-0.88,1.11,-1.11,-1.11,-2.00,-1.99,-1.95
871,-0.89,1.04,-0.88,1.10,-1.10,-1.10,-1.99,-1.98,-1.93
879,-0.89,1.05,-0.85,1.11,-1.11,-1.10,-2.00,-1.96,-1.94
888,-0.84,1.05,-0.82,1.13,-1.13,-1.09,-1.97,-1.95,-1.89
897,-0.80,1.07,-0.76,1.16,-1.16,-1.08,-1.96,-1.92,-1.87
906,-0.74,1.10,-0.68,1.20,-1.20,-1.07,-1.94,-1.88,-1.84
915,-0.67,1.15,-0.59,1.25,-1.25,-1.06,-1.92,-1.84,-1.82
924,-0.58,1.20,-0.50,1.30,-1.30,-1.05,-1.88,-1.80,-1.78
933,-0.46,1.29,-0.40,1.35,-1.35,-1.03,-1.81,-1.75,-1.75
943,-0.34,1.35,-0.31,1.39,-1.39,-1.01,-1.73,-1.69,-1.69
952,-0.19,1.47,-0.23,1.42,-1.42,-0.99,-1.61,-1.64,-1.66
962,-0.06,1.53,-0.16,1.43,-1.43,-0.97,-1.49,-1.59,-1.59
971,0.04,1.58,-0.11,1.43,-1.43,-0.94,-1.38,-1.54,-1.53
981,0.11,1.60,-0.08,1.40,-1.40,-0.91,-1.29,-1.48,-1.49
991,0.08,1.53,-0.06,1.35,-1.35,-0.88,-1.27,-1.41,-1.45
1001,-0.01,1.36,-0.05,1.29,-1.29,-0.85,-1.30,-1.34,-1.37
1011,-0.09,1.20,-0.06,1.20,-1.20,-0.81,-1.29,-1.27,-1.29
1021,-0.16,1.03,-0.08,1.10,-1.10,-0.77,-1.26,-1.19,-1.19
1031,-0.22,0.90,-0.11,0.99,-0.99,-0.72,-1.21,-1.11,-1.11
1041,-0.24,0.77,-0.15,0.87,-0.87,-0.68,-1.11,-1.02,-1.01
1052,-0.24,0.66,-0.18,0.75,-0.75,-0.63,-0.99,-0.93,-0.89
1062,-0.24,0.54,-0.21,0.62,-0.62,-0.58,-0.86,-0.83,-0.78
1073,-0.24,0.43,-0.22,0.50,-0.50,-0.52,-0.74,-0.73,-0.67
1084,-0.24,0.33,-0.23,0.38,-0.38,-0.46,-0.62,-0.61,-0.56
1094,-0.19,0.27,-0.22,0.27,-0.27,-0.40,-0.46,-0.49,-0.46
1105,-0.19,0.16,-0.20,0.17,-0.17,-0.34,-0.35,-0.37,-0.35
1116,-0.16,0.08,-0.18,0.06,-0.06,-0.27,-0.22,-0.24,-0.24
1128,-0.15,-0.03,-0.15,-0.04,0.04,-0.20,-0.11,-0.11,-0.12
1139,-0.12,-0.10,-0.13,-0.14,0.14,-0.13,0.02,0.01,-0.02
1150,-0.11,-0.22,-0.11,-0.23,0.23,-0.06,0.13,0.13,0.11
1162,-0.08,-0.32,-0.09,-0.33,0.33,0.02,0.25,0.25,0.24
1173,-0.06,-0.42,-0.06,-0.43,0.43,0.10,0.37,0.37,0.36
1185,-0.06,-0.53,-0.05,-0.53,0.53,0.18,0.47,0.48,0.47
1197,-0.02,-0.63,-0.03,-0.63,0.63,0.26,0.61,0.60,0.62
