frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
91,6.42,-2.71,6.43,-2.70,2.70,2.43,9.12,9.14,9.13
92,6.37,-2.68,6.36,-2.69,2.69,2.43,9.06,9.05,9.05
93,6.31,-2.66,6.30,-2.67,2.67,2.45,8.98,8.97,8.97
94,6.24,-2.65,6.23,-2.65,2.65,2.46,8.89,8.88,8.89
95,6.18,-2.62,6.17,-2.62,2.62,2.48,8.80,8.79,8.80
96,6.10,-2.62,6.11,-2.59,2.59,2.50,8.69,8.70,8.72
97,6.04,-2.58,6.05,-2.56,2.56,2.52,8.59,8.61,8.62
98,6.00,-2.54,5.99,-2.52,2.52,2.54,8.52,8.51,8.53
99,5.95,-2.50,5.94,-2.48,2.48,2.56,8.43,8.42,8.44
100,5.88,-2.45,5.88,-2.44,2.44,2.59,8.32,8.32,8.33
101,5.82,-2.44,5.82,-2.40,2.40,2.61,8.22,8.22,8.26
102,5.79,-2.35,5.76,-2.36,2.36,2.64,8.15,8.12,8.14
104,5.68,-2.33,5.70,-2.32,2.32,2.69,8.00,8.02,8.01
105,5.63,-2.30,5.64,-2.29,2.29,2.72,7.92,7.92,7.93
106,5.58,-2.27,5.58,-2.26,2.26,2.75,7.84,7.84,7.84
107,5.52,-2.23,5.52,-2.25,2.25,2.78,7.76,7.77,7.75
108,5.46,-2.22,5.46,-2.24,2.24,2.81,7.70,7.70,7.67
109,5.40,-2.22,5.39,-2.25,2.25,2.83,7.65,7.64,7.62
110,5.33,-2.23,5.33,-2.27,2.27,2.86,7.59,7.59,7.56
111,5.28,-2.26,5.27,-2.30,2.30,2.88,7.57,7.56,7.53
112,5.20,-2.31,5.21,-2.34,2.34,2.91,7.54,7.54,7.51
113,5.15,-2.36,5.14,-2.39,2.39,2.93,7.54,7.53,7.51
114,5.10,-2.40,5.09,-2.45,2.45,2.95,7.54,7.53,7.49
115,5.05,-2.45,5.03,-2.51,2.51,2.97,7.56,7.54,7.50
117,4.93,-2.67,4.97,-2.58,2.58,3.00,7.51,7.55,7.60
118,4.90,-2.71,4.91,-2.64,2.64,3.01,7.54,7.55,7.61
119,4.85,-2.78,4.85,-2.71,2.71,3.02,7.55,7.56,7.62
120,4.80,-2.82,4.80,-2.76,2.76,3.03,7.56,7.56,7.62
121,4.76,-2.87,4.75,-2.81,2.81,3.03,7.57,7.56,7.63
123,4.69,-2.94,4.69,-2.85,2.85,3.03,7.54,7.54,7.63
124,4.65,-2.92,4.65,-2.87,2.87,3.03,7.52,7.52,7.57
125,4.60,-2.92,4.60,-2.89,2.89,3.02,7.49,7.49,7.52
126,4.56,-2.91,4.55,-2.90,2.90,3.01,7.45,7.45,7.47
128,4.50,-2.92,4.51,-2.90,2.90,2.99,7.39,7.41,7.41
129,4.45,-2.89,4.47,-2.89,2.89,2.97,7.34,7.36,7.34
130,4.41,-2.86,4.42,-2.88,2.88,2.95,7.29,7.30,7.27
131,4.39,-2.84,4.37,-2.87,2.87,2.93,7.26,7.24,7.22
133,4.32,-2.85,4.32,-2.86,2.86,2.88,7.18,7.18,7.17
134,4.29,-2.81,4.27,-2.85,2.85,2.86,7.13,7.12,7.10
135,4.25,-2.80,4.22,-2.83,2.83,2.83,7.08,7.05,7.05
137,4.18,-2.81,4.17,-2.82,2.82,2.77,7.00,6.99,6.99
138,4.13,-2.81,4.12,-2.81,2.81,2.74,6.94,6.93,6.94
140,4.04,-2.83,4.06,-2.80,2.80,2.67,6.84,6.86,6.87
141,3.99,-2.84,4.01,-2.79,2.79,2.64,6.78,6.80,6.83
142,3.96,-2.80,3.96,-2.78,2.78,2.60,6.74,6.74,6.76
144,3.90,-2.79,3.90,-2.77,2.77,2.53,6.66,6.67,6.69
145,3.85,-2.76,3.85,-2.75,2.75,2.50,6.60,6.60,6.61
147,3.79,-2.76,3.80,-2.73,2.73,2.42,6.52,6.53,6.54
148,3.75,-2.71,3.75,-2.70,2.70,2.39,6.45,6.45,6.46
150,3.70,-2.67,3.70,-2.67,2.67,2.32,6.37,6.38,6.37
151,3.66,-2.64,3.65,-2.64,2.64,2.28,6.30,6.30,6.30
153,3.61,-2.61,3.61,-2.61,2.61,2.21,6.22,6.22,6.22
154,3.57,-2.56,3.56,-2.57,2.57,2.18,6.14,6.13,6.13
156,3.51,-2.55,3.51,-2.54,2.54,2.11,6.05,6.05,6.06
157,3.47,-2.49,3.46,-2.50,2.50,2.08,5.97,5.96,5.95
159,3.40,-2.47,3.41,-2.46,2.46,2.01,5.86,5.87,5.87
160,3.39,-2.39,3.36,-2.42,2.42,1.98,5.80,5.77,5.78
162,3.31,-2.36,3.31,-2.37,2.37,1.92,5.68,5.68,5.66
164,3.25,-2.35,3.26,-2.33,2.33,1.86,5.58,5.59,5.60
165,3.20,-2.31,3.21,-2.29,2.29,1.84,5.49,5.49,5.51
167,3.15,-2.26,3.15,-2.24,2.24,1.78,5.39,5.40,5.40
169,3.09,-2.21,3.10,-2.20,2.20,1.73,5.29,5.30,5.30
170,3.06,-2.16,3.05,-2.15,2.15,1.71,5.21,5.21,5.22
172,3.01,-2.10,3.00,-2.11,2.11,1.66,5.11,5.11,5.11
174,2.96,-2.04,2.96,-2.06,2.06,1.61,5.02,5.01,5.00
175,2.92,-2.02,2.91,-2.01,2.01,1.59,4.93,4.92,4.94
177,2.87,-1.96,2.86,-1.96,1.96,1.55,4.83,4.82,4.83
179,2.82,-1.90,2.82,-1.91,1.91,1.51,4.73,4.73,4.71
181,2.76,-1.87,2.78,-1.86,1.86,1.47,4.62,4.64,4.63
183,2.73,-1.83,2.73,-1.81,1.81,1.44,4.54,4.55,4.55
184,2.70,-1.78,2.69,-1.77,1.77,1.42,4.46,4.46,4.48
186,2.66,-1.69,2.65,-1.72,1.72,1.39,4.38,4.37,4.35
188,2.60,-1.68,2.61,-1.67,1.67,1.36,4.27,4.28,4.28
190,2.57,-1.62,2.56,-1.63,1.63,1.33,4.19,4.19,4.19
192,2.52,-1.59,2.52,-1.58,1.58,1.30,4.10,4.11,4.10
194,2.48,-1.54,2.48,-1.54,1.54,1.28,4.02,4.02,4.02
196,2.44,-1.50,2.44,-1.50,1.50,1.25,3.94,3.94,3.94
198,2.41,-1.46,2.40,-1.46,1.46,1.23,3.86,3.86,3.87
200,2.38,-1.40,2.36,-1.42,1.42,1.21,3.80,3.78,3.78
202,2.33,-1.37,2.32,-1.38,1.38,1.19,3.71,3.70,3.69
204,2.28,-1.33,2.28,-1.34,1.34,1.17,3.62,3.62,3.61
206,2.24,-1.31,2.24,-1.31,1.31,1.16,3.54,3.54,3.55
208,2.19,-1.29,2.19,-1.27,1.27,1.14,3.46,3.46,3.48
210,2.16,-1.24,2.15,-1.23,1.23,1.12,3.39,3.39,3.40
212,2.11,-1.21,2.11,-1.20,1.20,1.11,3.31,3.31,3.31
214,2.08,-1.15,2.07,-1.16,1.16,1.09,3.24,3.23,3.23
216,2.03,-1.14,2.03,-1.13,1.13,1.08,3.15,3.15,3.16
218,1.99,-1.10,1.99,-1.09,1.09,1.07,3.08,3.08,3.09
221,1.93,-1.07,1.95,-1.05,1.05,1.05,2.98,3.00,3.00
223,1.90,-1.04,1.91,-1.01,1.01,1.04,2.91,2.93,2.94
225,1.87,-0.97,1.88,-0.98,0.98,1.02,2.84,2.85,2.84
227,1.85,-0.93,1.84,-0.94,0.94,1.01,2.79,2.78,2.78
229,1.82,-0.89,1.80,-0.90,0.90,1.00,2.72,2.70,2.71
232,1.78,-0.86,1.77,-0.86,0.86,0.99,2.64,2.63,2.64
234,1.73,-0.84,1.73,-0.83,0.83,0.98,2.56,2.56,2.57
236,1.71,-0.80,1.70,-0.80,0.80,0.96,2.50,2.50,2.51
239,1.66,-0.76,1.67,-0.76,0.76,0.95,2.42,2.43,2.42
241,1.64,-0.72,1.63,-0.74,0.74,0.94,2.37,2.37,2.36
244,1.59,-0.72,1.60,-0.71,0.71,0.92,2.30,2.31,2.31
246,1.55,-0.71,1.57,-0.69,0.69,0.91,2.23,2.25,2.26
248,1.54,-0.67,1.53,-0.66,0.66,0.90,2.20,2.20,2.21
251,1.50,-0.64,1.50,-0.65,0.65,0.88,2.14,2.15,2.14
253,1.49,-0.61,1.47,-0.63,0.63,0.87,2.12,2.10,2.10
256,1.45,-0.60,1.43,-0.62,0.62,0.85,2.07,2.05,2.05
259,1.40,-0.61,1.40,-0.61,0.61,0.84,2.01,2.01,2.00
261,1.37,-0.60,1.37,-0.60,0.60,0.83,1.97,1.97,1.96
264,1.33,-0.60,1.33,-0.59,0.59,0.81,1.92,1.93,1.93
266,1.31,-0.59,1.30,-0.59,0.59,0.80,1.90,1.89,1.90
269,1.26,-0.60,1.26,-0.58,0.58,0.78,1.84,1.85,1.86
272,1.22,-0.60,1.23,-0.58,0.58,0.76,1.80,1.81,1.82
274,1.19,-0.60,1.19,-0.57,0.57,0.75,1.76,1.76,1.79
277,1.17,-0.57,1.16,-0.57,0.57,0.73,1.74,1.73,1.74
280,1.12,-0.57,1.12,-0.56,0.56,0.71,1.68,1.68,1.69
283,1.09,-0.55,1.09,-0.56,0.56,0.69,1.65,1.64,1.64
286,1.05,-0.55,1.06,-0.55,0.55,0.67,1.60,1.61,1.59
288,1.03,-0.54,1.02,-0.54,0.54,0.66,1.57,1.57,1.56
291,0.98,-0.55,0.99,-0.53,0.53,0.65,1.51,1.52,1.53
294,0.97,-0.52,0.96,-0.52,0.52,0.63,1.49,1.48,1.49
297,0.94,-0.51,0.93,-0.51,0.51,0.61,1.45,1.44,1.44
300,0.89,-0.53,0.90,-0.50,0.50,0.59,1.39,1.40,1.41
303,0.89,-0.48,0.88,-0.49,0.49,0.58,1.38,1.36,1.37
306,0.84,-0.48,0.85,-0.48,0.48,0.56,1.32,1.32,1.32
309,0.84,-0.45,0.82,-0.47,0.47,0.54,1.31,1.29,1.29
312,0.80,-0.45,0.79,-0.46,0.46,0.53,1.26,1.25,1.25
316,0.76,-0.45,0.76,-0.45,0.45,0.51,1.21,1.21,1.21
319,0.73,-0.44,0.73,-0.44,0.44,0.49,1.17,1.17,1.17
322,0.70,-0.42,0.70,-0.43,0.43,0.48,1.13,1.13,1.12
325,0.66,-0.44,0.67,-0.42,0.42,0.46,1.08,1.09,1.10
328,0.65,-0.41,0.64,-0.42,0.42,0.45,1.06,1.05,1.06
332,0.61,-0.40,0.61,-0.41,0.41,0.43,1.02,1.02,1.01
335,0.56,-0.42,0.57,-0.40,0.40,0.42,0.96,0.98,0.98
338,0.56,-0.38,0.54,-0.40,0.40,0.41,0.95,0.94,0.94
342,0.52,-0.38,0.51,-0.39,0.39,0.39,0.91,0.90,0.90
345,0.49,-0.39,0.48,-0.38,0.38,0.38,0.87,0.87,0.88
349,0.45,-0.37,0.46,-0.38,0.38,0.36,0.82,0.83,0.82
352,0.43,-0.38,0.43,-0.37,0.37,0.35,0.80,0.80,0.80
356,0.39,-0.37,0.40,-0.36,0.36,0.34,0.75,0.76,0.76
359,0.38,-0.35,0.37,-0.35,0.35,0.33,0.73,0.72,0.73
363,0.33,-0.37,0.35,-0.34,0.34,0.31,0.67,0.69,0.69
366,0.33,-0.33,0.32,-0.33,0.33,0.30,0.66,0.66,0.66
370,0.30,-0.33,0.30,-0.32,0.32,0.29,0.62,0.62,0.63
374,0.28,-0.32,0.27,-0.31,0.31,0.28,0.59,0.59,0.59
377,0.24,-0.32,0.25,-0.31,0.31,0.27,0.54,0.56,0.55
381,0.24,-0.29,0.23,-0.30,0.30,0.25,0.53,0.52,0.52
385,0.20,-0.29,0.21,-0.29,0.29,0.24,0.48,0.49,0.49
389,0.19,-0.27,0.18,-0.28,0.28,0.23,0.47,0.46,0.46
393,0.18,-0.25,0.16,-0.27,0.27,0.22,0.45,0.43,0.43
397,0.14,-0.26,0.14,-0.26,0.26,0.21,0.40,0.40,0.40
401,0.11,-0.25,0.11,-0.26,0.26,0.20,0.37,0.37,0.36
405,0.10,-0.25,0.09,-0.25,0.25,0.19,0.35,0.34,0.35
409,0.05,-0.26,0.06,-0.25,0.25,0.18,0.30,0.31,0.31
413,0.05,-0.23,0.04,-0.24,0.24,0.17,0.29,0.28,0.28
417,0.01,-0.24,0.01,-0.24,0.24,0.16,0.25,0.25,0.25
421,-0.00,-0.25,-0.01,-0.24,0.24,0.16,0.23,0.22,0.24
425,-0.04,-0.24,-0.04,-0.23,0.23,0.15,0.19,0.20,0.20
430,-0.04,-0.21,-0.06,-0.23,0.23,0.14,0.18,0.17,0.17
434,-0.09,-0.25,-0.08,-0.22,0.22,0.13,0.13,0.14,0.15
438,-0.09,-0.20,-0.09,-0.21,0.21,0.12,0.12,0.12,0.11
443,-0.14,-0.24,-0.11,-0.21,0.21,0.12,0.07,0.10,0.10
447,-0.14,-0.21,-0.13,-0.20,0.20,0.11,0.06,0.07,0.07
451,-0.14,-0.19,-0.15,-0.19,0.19,0.11,0.05,0.05,0.05
456,-0.16,-0.19,-0.16,-0.19,0.19,0.10,0.03,0.02,0.03
460,-0.18,-0.17,-0.18,-0.18,0.18,0.10,-0.00,0.00,-0.01
465,-0.18,-0.18,-0.20,-0.17,0.17,0.09,-0.01,-0.02,-0.00
470,-0.18,-0.13,-0.21,-0.17,0.17,0.09,-0.01,-0.04,-0.05
474,-0.23,-0.18,-0.23,-0.16,0.16,0.08,-0.07,-0.06,-0.05
479,-0.23,-0.14,-0.24,-0.16,0.16,0.08,-0.07,-0.08,-0.09
484,-0.28,-0.19,-0.26,-0.16,0.16,0.08,-0.12,-0.10,-0.09
489,-0.28,-0.15,-0.28,-0.16,0.16,0.08,-0.13,-0.12,-0.13
494,-0.29,-0.17,-0.30,-0.15,0.15,0.08,-0.14,-0.14,-0.12
499,-0.32,-0.14,-0.32,-0.15,0.15,0.08,-0.17,-0.16,-0.18
504,-0.32,-0.15,-0.34,-0.15,0.15,0.08,-0.17,-0.19,-0.17
509,-0.37,-0.16,-0.36,-0.15,0.15,0.08,-0.22,-0.20,-0.21
514,-0.37,-0.16,-0.37,-0.15,0.15,0.09,-0.22,-0.22,-0.21
519,-0.37,-0.13,-0.39,-0.15,0.15,0.09,-0.22,-0.24,-0.24
524,-0.42,-0.17,-0.40,-0.15,0.15,0.09,-0.27,-0.25,-0.25
529,-0.42,-0.17,-0.42,-0.15,0.15,0.10,-0.27,-0.27,-0.25
535,-0.44,-0.16,-0.43,-0.15,0.15,0.10,-0.29,-0.28,-0.29
540,-0.46,-0.16,-0.45,-0.15,0.15,0.11,-0.31,-0.30,-0.30
545,-0.46,-0.17,-0.46,-0.15,0.15,0.12,-0.31,-0.31,-0.30
551,-0.46,-0.12,-0.47,-0.15,0.15,0.12,-0.31,-0.32,-0.34
556,-0.46,-0.13,-0.48,-0.15,0.15,0.13,-0.31,-0.33,-0.34
562,-0.48,-0.15,-0.49,-0.15,0.15,0.14,-0.33,-0.34,-0.33
568,-0.51,-0.17,-0.51,-0.15,0.15,0.15,-0.36,-0.35,-0.35
573,-0.51,-0.14,-0.52,-0.16,0.16,0.16,-0.35,-0.36,-0.37
579,-0.54,-0.17,-0.53,-0.16,0.16,0.17,-0.38,-0.37,-0.38
585,-0.56,-0.19,-0.55,-0.17,0.17,0.18,-0.39,-0.38,-0.37
591,-0.56,-0.19,-0.57,-0.18,0.18,0.19,-0.38,-0.39,-0.37
596,-0.57,-0.18,-0.58,-0.19,0.19,0.20,-0.39,-0.40,-0.39
602,-0.60,-0.18,-0.60,-0.20,0.20,0.21,-0.41,-0.41,-0.42
608,-0.60,-0.18,-0.62,-0.20,0.20,0.23,-0.40,-0.41,-0.42
615,-0.65,-0.24,-0.63,-0.21,0.21,0.24,-0.44,-0.42,-0.42
621,-0.65,-0.23,-0.64,-0.22,0.22,0.25,-0.43,-0.42,-0.42
627,-0.65,-0.24,-0.65,-0.23,0.23,0.27,-0.42,-0.42,-0.42
633,-0.66,-0.24,-0.66,-0.24,0.24,0.28,-0.42,-0.42,-0.42
639,-0.69,-0.28,-0.68,-0.25,0.25,0.30,-0.44,-0.42,-0.41
646,-0.69,-0.28,-0.69,-0.26,0.26,0.31,-0.43,-0.42,-0.41
652,-0.69,-0.28,-0.70,-0.27,0.27,0.33,-0.42,-0.42,-0.41
659,-0.69,-0.28,-0.70,-0.28,0.28,0.34,-0.41,-0.42,-0.41
665,-0.69,-0.28,-0.71,-0.29,0.29,0.36,-0.40,-0.42,-0.42
672,-0.69,-0.28,-0.72,-0.30,0.30,0.38,-0.39,-0.42,-0.42
679,-0.74,-0.33,-0.72,-0.31,0.31,0.40,-0.43,-0.41,-0.41
686,-0.74,-0.33,-0.73,-0.32,0.32,0.42,-0.42,-0.41,-0.41
692,-0.74,-0.33,-0.73,-0.33,0.33,0.43,-0.41,-0.40,-0.41
699,-0.74,-0.33,-0.74,-0.34,0.34,0.45,-0.40,-0.40,-0.41
706,-0.74,-0.34,-0.74,-0.35,0.35,0.47,-0.39,-0.39,-0.40
713,-0.74,-0.38,-0.75,-0.36,0.36,0.49,-0.38,-0.38,-0.36
721,-0.74,-0.38,-0.75,-0.37,0.37,0.51,-0.37,-0.37,-0.36
728,-0.74,-0.38,-0.75,-0.39,0.39,0.53,-0.36,-0.36,-0.36
735,-0.74,-0.41,-0.74,-0.40,0.40,0.55,-0.34,-0.34,-0.33
742,-0.74,-0.42,-0.74,-0.41,0.41,0.58,-0.33,-0.33,-0.32
750,-0.74,-0.42,-0.73,-0.42,0.42,0.60,-0.32,-0.31,-0.32
757,-0.74,-0.46,-0.73,-0.44,0.44,0.62,-0.30,-0.29,-0.28
765,-0.74,-0.46,-0.72,-0.45,0.45,0.65,-0.29,-0.27,-0.28
773,-0.69,-0.46,-0.72,-0.47,0.47,0.67,-0.22,-0.25,-0.24
780,-0.69,-0.46,-0.71,-0.49,0.49,0.69,-0.21,-0.23,-0.23
788,-0.69,-0.50,-0.71,-0.51,0.51,0.72,-0.19,-0.20,-0.19
796,-0.69,-0.52,-0.70,-0.53,0.53,0.74,-0.17,-0.17,-0.17
804,-0.69,-0.54,-0.69,-0.55,0.55,0.77,-0.14,-0.14,-0.15
812,-0.69,-0.58,-0.68,-0.57,0.57,0.79,-0.12,-0.11,-0.11
820,-0.69,-0.61,-0.67,-0.60,0.60,0.81,-0.10,-0.08,-0.08
828,-0.66,-0.61,-0.66,-0.62,0.62,0.84,-0.04,-0.04,-0.05
837,-0.65,-0.63,-0.66,-0.65,0.65,0.86,-0.00,-0.01,-0.02
845,-0.65,-0.69,-0.65,-0.67,0.67,0.89,0.02,0.03,0.04
853,-0.62,-0.69,-0.63,-0.70,0.70,0.91,0.08,0.07,0.07
862,-0.60,-0.72,-0.62,-0.73,0.73,0.93,0.13,0.11,0.12
871,-0.60,-0.76,-0.60,-0.75,0.75,0.95,0.15,0.16,0.16
879,-0.57,-0.78,-0.57,-0.78,0.78,0.97,0.21,0.21,0.21
888,-0.56,-0.84,-0.55,-0.80,0.80,0.99,0.24,0.26,0.27
897,-0.52,-0.84,-0.52,-0.83,0.83,1.01,0.31,0.31,0.32
906,-0.49,-0.84,-0.49,-0.85,0.85,1.02,0.36,0.37,0.35
915,-0.46,-0.88,-0.45,-0.87,0.87,1.04,0.41,0.42,0.42
924,-0.41,-0.89,-0.41,-0.89,0.89,1.05,0.48,0.48,0.48
933,-0.36,-0.90,-0.37,-0.91,0.91,1.06,0.55,0.54,0.54
943,-0.32,-0.92,-0.33,-0.93,0.93,1.07,0.61,0.60,0.60
952,-0.27,-0.95,-0.28,-0.95,0.95,1.07,0.68,0.67,0.68
962,-0.22,-0.96,-0.23,-0.96,0.96,1.07,0.74,0.73,0.74
971,-0.16,-0.96,-0.18,-0.98,0.98,1.07,0.81,0.80,0.80
981,-0.11,-0.99,-0.12,-0.99,0.99,1.07,0.87,0.87,0.88
991,-0.07,-1.02,-0.05,-0.99,0.99,1.06,0.92,0.94,0.95
1001,0.01,-1.02,0.02,-1.00,1.00,1.05,1.01,1.01,1.03
1011,0.08,-1.02,0.09,-1.00,1.00,1.04,1.08,1.09,1.10
1021,0.16,-1.01,0.17,-1.00,1.00,1.03,1.16,1.17,1.17
1031,0.24,-1.01,0.25,-0.99,0.99,1.01,1.23,1.24,1.25
1041,0.35,-0.98,0.34,-0.98,0.98,0.99,1.33,1.33,1.33
1052,0.44,-0.97,0.44,-0.97,0.97,0.96,1.41,1.41,1.41
1062,0.54,-0.95,0.54,-0.96,0.96,0.94,1.50,1.50,1.49
1073,0.65,-0.93,0.64,-0.94,0.94,0.90,1.59,1.58,1.58
1084,0.77,-0.90,0.75,-0.92,0.92,0.87,1.69,1.67,1.67
1094,0.87,-0.90,0.87,-0.90,0.90,0.84,1.77,1.76,1.77
1105,0.98,-0.87,0.98,-0.87,0.87,0.80,1.85,1.85,1.85
1116,1.08,-0.87,1.10,-0.85,0.85,0.76,1.92,1.95,1.95
1128,1.22,-0.82,1.22,-0.82,0.82,0.72,2.03,2.04,2.04
1139,1.35,-0.79,1.34,-0.79,0.79,0.68,2.13,2.13,2.14
1150,1.46,-0.76,1.46,-0.75,0.75,0.63,2.21,2.22,2.22
1162,1.60,-0.71,1.59,-0.72,0.72,0.59,2.32,2.31,2.30
1173,1.71,-0.69,1.71,-0.69,0.69,0.54,2.39,2.40,2.40
1185,1.83,-0.66,1.83,-0.65,0.65,0.49,2.48,2.48,2.48
1197,1.97,-0.60,1.96,-0.61,0.61,0.44,2.58,2.57,2.57
1209,2.09,-0.58,2.08,-0.58,0.58,0.39,2.66,2.65,2.67
1221,2.21,-0.52,2.20,-0.54,0.54,0.34,2.75,2.74,2.73
1233,2.32,-0.50,2.32,-0.50,0.50,0.29,2.82,2.82,2.82
1246,2.43,-0.47,2.43,-0.47,0.47,0.24,2.90,2.90,2.90
1258,2.53,-0.44,2.54,-0.43,0.43,0.19,2.96,2.98,2.97
1271,2.67,-0.39,2.65,-0.40,0.40,0.14,3.07,3.05,3.06
1283,2.77,-0.35,2.76,-0.37,0.37,0.09,3.14,3.13,3.12
1296,2.86,-0.34,2.87,-0.34,0.34,0.03,3.19,3.21,3.19
