frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
67,8.40,4.60,8.41,4.61,-4.61,-4.85,3.78,3.79,3.80
68,8.33,4.52,8.31,4.50,-4.50,-4.71,3.83,3.81,3.81
69,8.22,4.39,8.22,4.39,-4.39,-4.57,3.83,3.83,3.83
70,8.13,4.28,8.13,4.29,-4.29,-4.43,3.84,3.84,3.85
71,8.05,4.19,8.04,4.18,-4.18,-4.30,3.86,3.86,3.85
72,7.94,4.07,7.95,4.09,-4.09,-4.16,3.85,3.87,3.87
73,7.86,3.97,7.87,3.99,-3.99,-4.03,3.87,3.88,3.89
74,7.78,3.88,7.78,3.90,-3.90,-3.90,3.88,3.88,3.90
75,7.72,3.82,7.70,3.81,-3.81,-3.78,3.91,3.89,3.90
76,7.63,3.73,7.62,3.72,-3.72,-3.65,3.91,3.90,3.90
77,7.54,3.63,7.53,3.63,-3.63,-3.53,3.91,3.90,3.90
78,7.46,3.56,7.45,3.55,-3.55,-3.42,3.91,3.91,3.90
79,7.37,3.46,7.37,3.46,-3.46,-3.31,3.91,3.91,3.91
80,7.28,3.36,7.29,3.37,-3.37,-3.20,3.91,3.92,3.92
81,7.21,3.29,7.21,3.29,-3.29,-3.09,3.92,3.92,3.91
82,7.12,3.19,7.13,3.20,-3.20,-3.00,3.92,3.93,3.92
83,7.05,3.12,7.04,3.11,-3.11,-2.90,3.94,3.93,3.93
84,6.98,3.04,6.96,3.02,-3.02,-2.81,3.95,3.94,3.94
85,6.90,2.95,6.88,2.94,-2.94,-2.72,3.96,3.94,3.94
86,6.81,2.86,6.80,2.85,-2.85,-2.63,3.96,3.95,3.95
87,6.73,2.77,6.73,2.76,-2.76,-2.55,3.96,3.96,3.96
88,6.64,2.66,6.65,2.68,-2.68,-2.47,3.96,3.97,3.97
89,6.56,2.57,6.57,2.60,-2.60,-2.40,3.96,3.97,3.99
90,6.48,2.48,6.50,2.52,-2.52,-2.32,3.95,3.98,3.99
91,6.42,2.42,6.43,2.45,-2.45,-2.25,3.97,3.98,4.00
92,6.37,2.37,6.36,2.38,-2.38,-2.19,3.99,3.98,4.00
93,6.31,2.32,6.30,2.31,-2.31,-2.12,3.99,3.98,3.99
94,6.24,2.25,6.23,2.25,-2.25,-2.06,3.99,3.98,3.99
95,6.18,2.19,6.17,2.19,-2.19,-2.00,3.98,3.98,3.99
96,6.10,2.12,6.11,2.14,-2.14,-1.95,3.96,3.97,3.98
97,6.04,2.07,6.05,2.09,-2.09,-1.89,3.95,3.96,3.97
98,6.00,2.04,5.99,2.04,-2.04,-1.84,3.96,3.96,3.96
99,5.95,2.00,5.94,1.99,-1.99,-1.79,3.96,3.95,3.94
100,5.88,1.95,5.88,1.93,-1.93,-1.74,3.94,3.94,3.93
101,5.82,1.89,5.82,1.88,-1.88,-1.69,3.93,3.93,3.93
102,5.79,1.86,5.76,1.83,-1.83,-1.64,3.96,3.93,3.93
104,5.68,1.77,5.70,1.78,-1.78,-1.56,3.90,3.92,3.91
105,5.63,1.72,5.64,1.72,-1.72,-1.51,3.90,3.91,3.91
106,5.58,1.67,5.58,1.67,-1.67,-1.47,3.91,3.91,3.90
107,5.52,1.62,5.52,1.61,-1.61,-1.43,3.91,3.91,3.90
108,5.46,1.55,5.46,1.56,-1.56,-1.40,3.90,3.90,3.90
109,5.40,1.49,5.39,1.50,-1.50,-1.36,3.90,3.89,3.91
110,5.33,1.43,5.33,1.44,-1.44,-1.33,3.88,3.89,3.90
111,5.28,1.38,5.27,1.39,-1.39,-1.29,3.89,3.88,3.89
112,5.20,1.32,5.21,1.34,-1.34,-1.26,3.86,3.87,3.88
113,5.15,1.28,5.14,1.28,-1.28,-1.23,3.86,3.86,3.87
114,5.10,1.24,5.09,1.23,-1.23,-1.20,3.86,3.85,3.85
115,5.05,1.21,5.03,1.19,-1.19,-1.16,3.86,3.84,3.84
117,4.93,1.12,4.97,1.14,-1.14,-1.11,3.79,3.83,3.81
118,4.90,1.09,4.91,1.10,-1.10,-1.08,3.80,3.81,3.81
119,4.85,1.05,4.85,1.06,-1.06,-1.05,3.79,3.80,3.79
120,4.80,1.01,4.80,1.02,-1.02,-1.03,3.78,3.78,3.79
121,4.76,0.98,4.75,0.98,-0.98,-1.00,3.78,3.77,3.78
123,4.69,0.94,4.69,0.94,-0.94,-0.95,3.75,3.75,3.75
124,4.65,0.91,4.65,0.91,-0.91,-0.93,3.74,3.74,3.74
125,4.60,0.87,4.60,0.87,-0.87,-0.90,3.72,3.72,3.73
126,4.56,0.84,4.55,0.84,-0.84,-0.88,3.72,3.71,3.72
128,4.50,0.80,4.51,0.81,-0.81,-0.84,3.69,3.70,3.69
129,4.45,0.77,4.47,0.78,-0.78,-0.82,3.67,3.68,3.68
130,4.41,0.74,4.42,0.75,-0.75,-0.80,3.66,3.67,3.67
131,4.39,0.73,4.37,0.72,-0.72,-0.78,3.67,3.65,3.65
133,4.32,0.68,4.32,0.69,-0.69,-0.74,3.63,3.63,3.64
134,4.29,0.67,4.27,0.66,-0.66,-0.72,3.63,3.61,3.62
135,4.25,0.64,4.22,0.62,-0.62,-0.70,3.62,3.60,3.61
137,4.18,0.60,4.17,0.59,-0.59,-0.67,3.59,3.58,3.58
138,4.13,0.57,4.12,0.56,-0.56,-0.65,3.57,3.56,3.56
140,4.04,0.51,4.06,0.53,-0.53,-0.62,3.51,3.54,3.53
141,3.99,0.47,4.01,0.49,-0.49,-0.60,3.50,3.52,3.52
142,3.96,0.45,3.96,0.46,-0.46,-0.58,3.50,3.50,3.51
144,3.90,0.42,3.90,0.43,-0.43,-0.55,3.47,3.48,3.48
145,3.85,0.39,3.85,0.40,-0.40,-0.54,3.45,3.45,3.46
147,3.79,0.35,3.80,0.37,-0.37,-0.51,3.42,3.43,3.43
148,3.75,0.32,3.75,0.34,-0.34,-0.49,3.41,3.41,3.43
150,3.70,0.31,3.70,0.31,-0.31,-0.46,3.39,3.39,3.39
151,3.66,0.28,3.65,0.28,-0.28,-0.45,3.38,3.37,3.38
153,3.61,0.26,3.61,0.25,-0.25,-0.42,3.35,3.35,3.35
154,3.57,0.23,3.56,0.23,-0.23,-0.40,3.34,3.33,3.34
156,3.51,0.21,3.51,0.20,-0.20,-0.38,3.31,3.31,3.30
157,3.47,0.17,3.46,0.17,-0.17,-0.36,3.29,3.28,3.29
159,3.40,0.14,3.41,0.15,-0.15,-0.34,3.25,3.26,3.26
160,3.39,0.15,3.36,0.12,-0.12,-0.32,3.27,3.24,3.24
162,3.31,0.09,3.31,0.10,-0.10,-0.30,3.21,3.21,3.21
164,3.25,0.06,3.26,0.07,-0.07,-0.27,3.18,3.19,3.19
165,3.20,0.03,3.21,0.04,-0.04,-0.26,3.16,3.16,3.17
167,3.15,0.01,3.15,0.02,-0.02,-0.23,3.13,3.14,3.13
169,3.09,-0.02,3.10,-0.01,0.01,-0.21,3.10,3.11,3.11
170,3.06,-0.03,3.05,-0.03,0.03,-0.20,3.09,3.09,3.09
172,3.01,-0.05,3.00,-0.06,0.06,-0.17,3.06,3.06,3.06
174,2.96,-0.07,2.96,-0.08,0.08,-0.15,3.03,3.03,3.03
175,2.92,-0.10,2.91,-0.10,0.10,-0.13,3.02,3.01,3.02
177,2.87,-0.12,2.86,-0.12,0.12,-0.11,2.99,2.98,2.99
179,2.82,-0.14,2.82,-0.14,0.14,-0.08,2.95,2.96,2.95
181,2.76,-0.17,2.78,-0.15,0.15,-0.06,2.91,2.93,2.93
183,2.73,-0.17,2.73,-0.17,0.17,-0.03,2.90,2.90,2.89
184,2.70,-0.18,2.69,-0.19,0.19,-0.02,2.88,2.87,2.88
186,2.66,-0.19,2.65,-0.20,0.20,0.00,2.86,2.85,2.85
188,2.60,-0.22,2.61,-0.21,0.21,0.03,2.81,2.82,2.82
190,2.57,-0.22,2.56,-0.23,0.23,0.05,2.79,2.79,2.79
192,2.52,-0.25,2.52,-0.24,0.24,0.07,2.76,2.76,2.76
194,2.48,-0.26,2.48,-0.25,0.25,0.10,2.73,2.73,2.74
196,2.44,-0.26,2.44,-0.26,0.26,0.12,2.70,2.71,2.70
198,2.41,-0.27,2.40,-0.28,0.28,0.14,2.68,2.68,2.68
200,2.38,-0.28,2.36,-0.29,0.29,0.17,2.66,2.65,2.66
202,2.33,-0.30,2.32,-0.30,0.30,0.19,2.63,2.62,2.62
204,2.28,-0.31,2.28,-0.31,0.31,0.21,2.59,2.59,2.59
206,2.24,-0.32,2.24,-0.32,0.32,0.24,2.56,2.56,2.56
208,2.19,-0.33,2.19,-0.33,0.33,0.26,2.52,2.53,2.52
210,2.16,-0.33,2.15,-0.34,0.34,0.28,2.50,2.49,2.49
212,2.11,-0.36,2.11,-0.35,0.35,0.30,2.46,2.46,2.46
214,2.08,-0.35,2.07,-0.36,0.36,0.32,2.44,2.43,2.43
216,2.03,-0.38,2.03,-0.37,0.37,0.34,2.40,2.40,2.40
218,1.99,-0.38,1.99,-0.37,0.37,0.36,2.36,2.36,2.37
221,1.93,-0.40,1.95,-0.38,0.38,0.39,2.31,2.33,2.33
223,1.90,-0.40,1.91,-0.39,0.39,0.40,2.28,2.30,2.30
225,1.87,-0.40,1.88,-0.39,0.39,0.42,2.26,2.26,2.27
227,1.85,-0.39,1.84,-0.39,0.39,0.44,2.24,2.23,2.24
229,1.82,-0.39,1.80,-0.39,0.39,0.45,2.21,2.20,2.21
232,1.78,-0.38,1.77,-0.39,0.39,0.47,2.17,2.16,2.16
234,1.73,-0.40,1.73,-0.40,0.40,0.48,2.12,2.13,2.13
236,1.71,-0.39,1.70,-0.40,0.40,0.49,2.10,2.09,2.10
239,1.66,-0.40,1.67,-0.39,0.39,0.51,2.05,2.06,2.06
241,1.64,-0.39,1.63,-0.39,0.39,0.52,2.03,2.03,2.03
244,1.59,-0.40,1.60,-0.39,0.39,0.53,1.98,1.99,1.99
246,1.55,-0.41,1.57,-0.39,0.39,0.53,1.94,1.96,1.96
248,1.54,-0.39,1.53,-0.39,0.39,0.54,1.93,1.92,1.93
251,1.50,-0.39,1.50,-0.39,0.39,0.54,1.88,1.89,1.89
253,1.49,-0.37,1.47,-0.39,0.39,0.55,1.87,1.85,1.86
256,1.45,-0.38,1.43,-0.38,0.38,0.55,1.83,1.82,1.83
259,1.40,-0.39,1.40,-0.38,0.38,0.55,1.78,1.78,1.78
261,1.37,-0.39,1.37,-0.38,0.38,0.54,1.75,1.75,1.75
264,1.33,-0.38,1.33,-0.38,0.38,0.54,1.71,1.72,1.71
266,1.31,-0.37,1.30,-0.38,0.38,0.54,1.69,1.68,1.68
269,1.26,-0.38,1.26,-0.38,0.38,0.53,1.64,1.64,1.64
272,1.22,-0.38,1.23,-0.38,0.38,0.52,1.60,1.61,1.60
274,1.19,-0.39,1.19,-0.38,0.38,0.51,1.57,1.57,1.58
277,1.17,-0.37,1.16,-0.38,0.38,0.50,1.55,1.54,1.54
280,1.12,-0.38,1.12,-0.38,0.38,0.49,1.50,1.50,1.50
283,1.09,-0.38,1.09,-0.38,0.38,0.48,1.47,1.47,1.47
286,1.05,-0.38,1.06,-0.38,0.38,0.47,1.42,1.43,1.42
288,1.03,-0.38,1.02,-0.37,0.37,0.46,1.40,1.40,1.40
291,0.98,-0.39,0.99,-0.37,0.37,0.44,1.34,1.36,1.37
294,0.97,-0.36,0.96,-0.36,0.36,0.43,1.33,1.32,1.33
297,0.94,-0.36,0.93,-0.35,0.35,0.42,1.29,1.29,1.29
300,0.89,-0.37,0.90,-0.35,0.35,0.40,1.24,1.25,1.25
303,0.89,-0.33,0.88,-0.34,0.34,0.39,1.23,1.22,1.22
306,0.84,-0.34,0.85,-0.33,0.33,0.37,1.17,1.18,1.18
309,0.84,-0.31,0.82,-0.33,0.33,0.36,1.16,1.14,1.15
312,0.80,-0.31,0.79,-0.32,0.32,0.34,1.12,1.11,1.11
316,0.76,-0.30,0.76,-0.31,0.31,0.33,1.07,1.07,1.06
319,0.73,-0.30,0.73,-0.30,0.30,0.31,1.03,1.03,1.03
322,0.70,-0.30,0.70,-0.30,0.30,0.30,1.00,1.00,1.00
325,0.66,-0.31,0.67,-0.29,0.29,0.29,0.95,0.96,0.97
328,0.65,-0.28,0.64,-0.29,0.29,0.27,0.93,0.92,0.93
332,0.61,-0.27,0.61,-0.28,0.28,0.26,0.89,0.89,0.88
335,0.56,-0.29,0.57,-0.28,0.28,0.24,0.83,0.85,0.85
338,0.56,-0.26,0.54,-0.27,0.27,0.23,0.83,0.82,0.82
342,0.52,-0.26,0.51,-0.27,0.27,0.22,0.78,0.78,0.78
345,0.49,-0.26,0.48,-0.26,0.26,0.20,0.75,0.74,0.75
349,0.45,-0.26,0.46,-0.26,0.26,0.19,0.70,0.71,0.71
352,0.43,-0.25,0.43,-0.25,0.25,0.18,0.68,0.68,0.67
356,0.39,-0.25,0.40,-0.24,0.24,0.17,0.63,0.64,0.64
359,0.38,-0.23,0.37,-0.23,0.23,0.16,0.61,0.61,0.61
363,0.33,-0.25,0.35,-0.23,0.23,0.14,0.55,0.57,0.57
366,0.33,-0.22,0.32,-0.22,0.22,0.13,0.54,0.54,0.55
370,0.30,-0.21,0.30,-0.21,0.21,0.12,0.50,0.51,0.51
374,0.28,-0.19,0.27,-0.20,0.20,0.11,0.47,0.47,0.46
377,0.24,-0.21,0.25,-0.18,0.18,0.10,0.42,0.44,0.44
381,0.24,-0.17,0.23,-0.17,0.17,0.09,0.41,0.40,0.40
385,0.20,-0.17,0.21,-0.16,0.16,0.08,0.36,0.37,0.37
389,0.19,-0.14,0.18,-0.15,0.15,0.07,0.34,0.33,0.33
393,0.18,-0.12,0.16,-0.14,0.14,0.06,0.32,0.30,0.30
397,0.14,-0.12,0.14,-0.13,0.13,0.05,0.27,0.26,0.26
401,0.11,-0.12,0.11,-0.12,0.12,0.04,0.23,0.23,0.23
405,0.10,-0.10,0.09,-0.11,0.11,0.03,0.21,0.20,0.20
409,0.05,-0.11,0.06,-0.10,0.10,0.02,0.15,0.16,0.16
413,0.05,-0.08,0.04,-0.09,0.09,0.01,0.14,0.13,0.13
417,0.01,-0.08,0.01,-0.08,0.08,0.00,0.09,0.09,0.09
421,-0.00,-0.07,-0.01,-0.07,0.07,-0.01,0.07,0.06,0.06
425,-0.04,-0.07,-0.04,-0.06,0.06,-0.02,0.02,0.02,0.03
430,-0.04,-0.04,-0.06,-0.05,0.05,-0.03,0.01,-0.01,-0.00
434,-0.09,-0.06,-0.08,-0.04,0.04,-0.03,-0.06,-0.04,-0.04
438,-0.09,-0.02,-0.09,-0.02,0.02,-0.04,-0.07,-0.07,-0.07
443,-0.14,-0.03,-0.11,-0.01,0.01,-0.05,-0.13,-0.10,-0.11
447,-0.14,-0.01,-0.13,0.00,-0.00,-0.06,-0.15,-0.14,-0.13
451,-0.14,0.02,-0.15,0.02,-0.02,-0.07,-0.16,-0.17,-0.16
456,-0.16,0.04,-0.16,0.03,-0.03,-0.07,-0.20,-0.20,-0.20
460,-0.18,0.04,-0.18,0.05,-0.05,-0.08,-0.23,-0.23,-0.22
465,-0.18,0.07,-0.20,0.06,-0.06,-0.09,-0.24,-0.26,-0.25
470,-0.18,0.11,-0.21,0.08,-0.08,-0.10,-0.26,-0.29,-0.29
474,-0.23,0.08,-0.23,0.09,-0.09,-0.11,-0.32,-0.32,-0.31
479,-0.23,0.11,-0.24,0.10,-0.10,-0.11,-0.33,-0.34,-0.34
484,-0.28,0.09,-0.26,0.11,-0.11,-0.12,-0.39,-0.37,-0.37
489,-0.28,0.12,-0.28,0.12,-0.12,-0.13,-0.40,-0.40,-0.40
494,-0.29,0.14,-0.30,0.13,-0.13,-0.14,-0.42,-0.43,-0.43
499,-0.32,0.14,-0.32,0.14,-0.14,-0.15,-0.46,-0.46,-0.46
504,-0.32,0.17,-0.34,0.15,-0.15,-0.15,-0.47,-0.49,-0.49
509,-0.37,0.14,-0.36,0.16,-0.16,-0.16,-0.53,-0.52,-0.51
514,-0.37,0.17,-0.37,0.17,-0.17,-0.17,-0.54,-0.55,-0.54
519,-0.37,0.20,-0.39,0.18,-0.18,-0.18,-0.55,-0.57,-0.57
524,-0.42,0.17,-0.40,0.19,-0.19,-0.18,-0.62,-0.60,-0.59
529,-0.42,0.20,-0.42,0.21,-0.21,-0.19,-0.63,-0.62,-0.62
535,-0.44,0.20,-0.43,0.22,-0.22,-0.20,-0.66,-0.65,-0.65
540,-0.46,0.21,-0.45,0.23,-0.23,-0.21,-0.69,-0.68,-0.67
545,-0.46,0.23,-0.46,0.25,-0.25,-0.22,-0.71,-0.70,-0.70
551,-0.46,0.27,-0.47,0.26,-0.26,-0.22,-0.72,-0.73,-0.73
556,-0.46,0.29,-0.48,0.27,-0.27,-0.23,-0.74,-0.76,-0.76
562,-0.48,0.30,-0.49,0.29,-0.29,-0.24,-0.77,-0.78,-0.78
568,-0.51,0.30,-0.51,0.30,-0.30,-0.25,-0.81,-0.81,-0.82
573,-0.51,0.33,-0.52,0.32,-0.32,-0.26,-0.83,-0.84,-0.84
579,-0.54,0.32,-0.53,0.33,-0.33,-0.27,-0.87,-0.86,-0.87
585,-0.56,0.33,-0.55,0.34,-0.34,-0.28,-0.90,-0.89,-0.89
591,-0.56,0.36,-0.57,0.35,-0.35,-0.29,-0.92,-0.92,-0.92
596,-0.57,0.37,-0.58,0.36,-0.36,-0.30,-0.94,-0.95,-0.94
602,-0.60,0.37,-0.60,0.38,-0.38,-0.31,-0.98,-0.98,-0.97
608,-0.60,0.40,-0.62,0.39,-0.39,-0.32,-0.99,-1.01,-1.00
615,-0.65,0.37,-0.63,0.40,-0.40,-0.33,-1.05,-1.03,-1.03
621,-0.65,0.41,-0.64,0.41,-0.41,-0.34,-1.06,-1.05,-1.06
627,-0.65,0.43,-0.65,0.42,-0.42,-0.35,-1.08,-1.08,-1.09
633,-0.66,0.44,-0.66,0.44,-0.44,-0.36,-1.10,-1.10,-1.10
639,-0.69,0.43,-0.68,0.45,-0.45,-0.37,-1.14,-1.13,-1.12
646,-0.69,0.45,-0.69,0.46,-0.46,-0.39,-1.16,-1.15,-1.14
652,-0.69,0.47,-0.70,0.48,-0.48,-0.40,-1.17,-1.17,-1.16
659,-0.69,0.50,-0.70,0.49,-0.49,-0.41,-1.18,-1.20,-1.19
665,-0.69,0.52,-0.71,0.51,-0.51,-0.42,-1.20,-1.22,-1.22
672,-0.69,0.54,-0.72,0.52,-0.52,-0.44,-1.21,-1.24,-1.24
679,-0.74,0.51,-0.72,0.53,-0.53,-0.45,-1.28,-1.26,-1.25
686,-0.74,0.54,-0.73,0.55,-0.55,-0.47,-1.29,-1.28,-1.28
692,-0.74,0.56,-0.73,0.56,-0.56,-0.48,-1.31,-1.30,-1.30
699,-0.74,0.57,-0.74,0.58,-0.58,-0.50,-1.32,-1.32,-1.31
706,-0.74,0.59,-0.74,0.60,-0.60,-0.52,-1.34,-1.34,-1.33
713,-0.74,0.61,-0.75,0.61,-0.61,-0.53,-1.35,-1.36,-1.35
721,-0.74,0.63,-0.75,0.63,-0.63,-0.55,-1.37,-1.38,-1.37
728,-0.74,0.65,-0.75,0.65,-0.65,-0.57,-1.39,-1.39,-1.39
735,-0.74,0.66,-0.74,0.67,-0.67,-0.59,-1.41,-1.41,-1.40
742,-0.74,0.68,-0.74,0.68,-0.68,-0.61,-1.43,-1.42,-1.42
750,-0.74,0.70,-0.73,0.70,-0.70,-0.63,-1.44,-1.43,-1.44
757,-0.74,0.71,-0.73,0.72,-0.72,-0.65,-1.46,-1.45,-1.45
765,-0.74,0.72,-0.72,0.73,-0.73,-0.67,-1.48,-1.46,-1.46
773,-0.69,0.77,-0.72,0.75,-0.75,-0.69,-1.44,-1.47,-1.47
780,-0.69,0.78,-0.71,0.76,-0.76,-0.71,-1.46,-1.48,-1.47
788,-0.69,0.79,-0.71,0.78,-0.78,-0.73,-1.47,-1.48,-1.48
796,-0.69,0.80,-0.70,0.79,-0.79,-0.75,-1.48,-1.49,-1.49
804,-0.69,0.80,-0.69,0.80,-0.80,-0.77,-1.49,-1.49,-1.49
812,-0.69,0.80,-0.68,0.81,-0.81,-0.80,-1.50,-1.49,-1.49
820,-0.69,0.80,-0.67,0.82,-0.82,-0.82,-1.51,-1.50,-1.49
828,-0.66,0.83,-0.66,0.83,-0.83,-0.84,-1.49,-1.50,-1.49
837,-0.65,0.84,-0.66,0.84,-0.84,-0.86,-1.49,-1.50,-1.49
845,-0.65,0.83,-0.65,0.85,-0.85,-0.89,-1.50,-1.50,-1.48
853,-0.62,0.86,-0.63,0.86,-0.86,-0.91,-1.48,-1.49,-1.48
862,-0.60,0.88,-0.62,0.87,-0.87,-0.93,-1.47,-1.49,-1.48
871,-0.60,0.88,-0.60,0.88,-0.88,-0.95,-1.48,-1.48,-1.48
879,-0.57,0.91,-0.57,0.89,-0.89,-0.97,-1.47,-1.47,-1.48
888,-0.56,0.89,-0.55,0.90,-0.90,-0.99,-1.47,-1.45,-1.46
897,-0.52,0.91,-0.52,0.91,-0.91,-1.01,-1.44,-1.43,-1.43
906,-0.49,0.92,-0.49,0.92,-0.92,-1.03,-1.42,-1.41,-1.41
915,-0.46,0.92,-0.45,0.93,-0.93,-1.04,-1.39,-1.38,-1.38
924,-0.41,0.95,-0.41,0.94,-0.94,-1.06,-1.35,-1.35,-1.36
933,-0.36,0.96,-0.37,0.95,-0.95,-1.07,-1.31,-1.32,-1.32
943,-0.32,0.96,-0.33,0.95,-0.95,-1.09,-1.28,-1.28,-1.28
952,-0.27,0.96,-0.28,0.96,-0.96,-1.10,-1.23,-1.24,-1.23
962,-0.22,0.97,-0.23,0.97,-0.97,-1.11,-1.19,-1.20,-1.19
971,-0.16,0.99,-0.18,0.97,-0.97,-1.11,-1.13,-1.14,-1.15
981,-0.11,0.97,-0.12,0.97,-0.97,-1.12,-1.08,-1.09,-1.08
991,-0.07,0.95,-0.05,0.97,-0.97,-1.12,-1.05,-1.03,-1.02
1001,0.01,0.96,0.02,0.98,-0.98,-1.12,-0.97,-0.96,-0.95
1011,0.08,0.97,0.09,0.98,-0.98,-1.12,-0.90,-0.89,-0.89
1021,0.16,0.99,0.17,0.98,-0.98,-1.12,-0.82,-0.81,-0.83
1031,0.24,0.97,0.25,0.98,-0.98,-1.12,-0.74,-0.73,-0.73
1041,0.35,0.99,0.34,0.98,-0.98,-1.11,-0.63,-0.64,-0.64
1052,0.44,0.97,0.44,0.98,-0.98,-1.10,-0.54,-0.55,-0.53
1062,0.54,0.99,0.54,0.98,-0.98,-1.09,-0.44,-0.44,-0.45
1073,0.65,0.99,0.64,0.98,-0.98,-1.08,-0.33,-0.34,-0.34
1084,0.77,0.99,0.75,0.98,-0.98,-1.07,-0.21,-0.22,-0.22
1094,0.87,0.98,0.87,0.97,-0.97,-1.06,-0.10,-0.11,-0.11
1105,0.98,0.97,0.98,0.97,-0.97,-1.04,0.01,0.01,0.01
1116,1.08,0.95,1.10,0.96,-0.96,-1.03,0.12,0.14,0.13
1128,1.22,0.96,1.22,0.95,-0.95,-1.01,0.27,0.27,0.26
1139,1.35,0.95,1.34,0.94,-0.94,-0.99,0.41,0.40,0.40
1150,1.46,0.93,1.46,0.93,-0.93,-0.97,0.53,0.53,0.53
1162,1.60,0.92,1.59,0.92,-0.92,-0.95,0.68,0.67,0.67
1173,1.71,0.91,1.71,0.91,-0.91,-0.93,0.80,0.80,0.80
1185,1.83,0.88,1.83,0.90,-0.90,-0.91,0.93,0.94,0.94
1197,1.97,0.89,1.96,0.88,-0.88,-0.89,1.08,1.07,1.08
1209,2.09,0.88,2.08,0.87,-0.87,-0.87,1.22,1.21,1.21
1221,2.21,0.86,2.20,0.86,-0.86,-0.85,1.35,1.34,1.35
1233,2.32,0.85,2.32,0.85,-0.85,-0.83,1.47,1.47,1.47
1246,2.43,0.82,2.43,0.83,-0.83,-0.81,1.59,1.60,1.61
