frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
76,7.63,2.19,7.62,2.18,-2.18,-2.09,5.45,5.43,5.44
77,7.54,2.13,7.53,2.11,-2.11,-2.00,5.43,5.42,5.40
78,7.46,2.04,7.45,2.04,-2.04,-1.91,5.42,5.41,5.42
79,7.37,1.98,7.37,1.97,-1.97,-1.83,5.40,5.40,5.39
80,7.28,1.91,7.29,1.90,-1.90,-1.74,5.38,5.39,5.37
81,7.21,1.82,7.21,1.83,-1.83,-1.66,5.38,5.38,5.38
82,7.12,1.74,7.13,1.76,-1.76,-1.58,5.36,5.37,5.37
83,7.05,1.69,7.04,1.68,-1.68,-1.51,5.37,5.36,5.36
84,6.98,1.63,6.96,1.61,-1.61,-1.44,5.37,5.35,5.35
85,6.90,1.54,6.88,1.53,-1.53,-1.36,5.37,5.35,5.35
86,6.81,1.44,6.80,1.46,-1.46,-1.30,5.35,5.34,5.37
87,6.73,1.38,6.73,1.38,-1.38,-1.23,5.34,5.34,5.35
88,6.64,1.30,6.65,1.31,-1.31,-1.16,5.33,5.34,5.33
89,6.56,1.23,6.57,1.24,-1.24,-1.10,5.32,5.33,5.33
90,6.48,1.15,6.50,1.17,-1.17,-1.04,5.30,5.33,5.32
91,6.42,1.08,6.43,1.11,-1.11,-0.98,5.31,5.32,5.34
92,6.37,1.04,6.36,1.05,-1.05,-0.92,5.32,5.32,5.33
93,6.31,0.99,6.30,0.99,-0.99,-0.86,5.32,5.31,5.32
94,6.24,0.94,6.23,0.93,-0.93,-0.81,5.31,5.30,5.30
95,6.18,0.89,6.17,0.87,-0.87,-0.75,5.30,5.30,5.29
96,6.10,0.80,6.11,0.82,-0.82,-0.70,5.28,5.29,5.30
97,6.04,0.73,6.05,0.77,-0.77,-0.65,5.27,5.29,5.31
98,6.00,0.71,5.99,0.71,-0.71,-0.60,5.28,5.28,5.29
99,5.95,0.67,5.94,0.66,-0.66,-0.55,5.28,5.27,5.27
100,5.88,0.63,5.88,0.61,-0.61,-0.50,5.26,5.26,5.25
101,5.82,0.58,5.82,0.56,-0.56,-0.46,5.25,5.25,5.24
102,5.79,0.57,5.76,0.51,-0.51,-0.41,5.27,5.24,5.22
104,5.68,0.44,5.70,0.47,-0.47,-0.32,5.21,5.23,5.24
105,5.63,0.39,5.64,0.42,-0.42,-0.28,5.21,5.21,5.24
106,5.58,0.34,5.58,0.38,-0.38,-0.24,5.20,5.20,5.24
107,5.52,0.30,5.52,0.33,-0.33,-0.20,5.19,5.19,5.22
108,5.46,0.26,5.46,0.29,-0.29,-0.16,5.17,5.17,5.19
109,5.40,0.23,5.39,0.24,-0.24,-0.12,5.16,5.15,5.17
110,5.33,0.19,5.33,0.20,-0.20,-0.09,5.13,5.13,5.14
111,5.28,0.16,5.27,0.15,-0.15,-0.05,5.12,5.11,5.11
112,5.20,0.11,5.21,0.11,-0.11,-0.02,5.09,5.09,5.09
113,5.15,0.08,5.14,0.07,-0.07,0.02,5.08,5.07,5.07
114,5.10,0.06,5.09,0.03,-0.03,0.05,5.07,5.06,5.03
115,5.05,0.04,5.03,-0.01,0.01,0.08,5.06,5.04,5.01
117,4.93,-0.11,4.97,-0.06,0.06,0.14,4.98,5.02,5.04
118,4.90,-0.14,4.91,-0.10,0.10,0.17,4.99,5.01,5.04
119,4.85,-0.16,4.85,-0.13,0.13,0.19,4.98,4.99,5.00
120,4.80,-0.18,4.80,-0.17,0.17,0.22,4.97,4.97,4.98
121,4.76,-0.20,4.75,-0.21,0.21,0.24,4.97,4.96,4.96
123,4.69,-0.27,4.69,-0.25,0.25,0.29,4.93,4.94,4.96
124,4.65,-0.28,4.65,-0.28,0.28,0.31,4.93,4.92,4.93
125,4.60,-0.31,4.60,-0.31,0.31,0.33,4.90,4.90,4.91
126,4.56,-0.32,4.55,-0.33,0.33,0.34,4.89,4.89,4.88
128,4.50,-0.39,4.51,-0.36,0.36,0.38,4.86,4.87,4.88
129,4.45,-0.41,4.47,-0.39,0.39,0.39,4.84,4.85,4.86
130,4.41,-0.42,4.42,-0.41,0.41,0.41,4.82,4.83,4.83
131,4.39,-0.41,4.37,-0.44,0.44,0.42,4.83,4.81,4.79
133,4.32,-0.48,4.32,-0.47,0.47,0.45,4.78,4.79,4.80
134,4.29,-0.47,4.27,-0.49,0.49,0.46,4.78,4.76,4.76
135,4.25,-0.49,4.22,-0.52,0.52,0.47,4.77,4.74,4.74
137,4.18,-0.55,4.17,-0.55,0.55,0.49,4.72,4.71,4.73
138,4.13,-0.56,4.12,-0.57,0.57,0.50,4.70,4.69,4.69
140,4.04,-0.64,4.06,-0.60,0.60,0.52,4.64,4.66,4.68
141,3.99,-0.66,4.01,-0.63,0.63,0.52,4.62,4.64,4.65
142,3.96,-0.65,3.96,-0.66,0.66,0.53,4.62,4.61,4.61
144,3.90,-0.69,3.90,-0.68,0.68,0.55,4.58,4.59,4.59
145,3.85,-0.71,3.85,-0.71,0.71,0.55,4.56,4.56,4.56
147,3.79,-0.76,3.80,-0.73,0.73,0.57,4.52,4.53,4.54
148,3.75,-0.76,3.75,-0.76,0.76,0.58,4.50,4.50,4.51
150,3.70,-0.78,3.70,-0.78,0.78,0.59,4.47,4.48,4.48
151,3.66,-0.78,3.65,-0.80,0.80,0.60,4.45,4.45,4.44
153,3.61,-0.82,3.61,-0.81,0.81,0.61,4.42,4.42,4.43
154,3.57,-0.82,3.56,-0.83,0.83,0.62,4.40,4.39,4.39
156,3.51,-0.85,3.51,-0.85,0.85,0.63,4.36,4.36,4.36
157,3.47,-0.86,3.46,-0.87,0.87,0.64,4.34,4.33,4.32
159,3.40,-0.90,3.41,-0.88,0.88,0.65,4.28,4.29,4.30
160,3.39,-0.87,3.36,-0.90,0.90,0.66,4.29,4.26,4.26
162,3.31,-0.93,3.31,-0.91,0.91,0.68,4.22,4.22,4.23
164,3.25,-0.96,3.26,-0.93,0.93,0.70,4.18,4.19,4.21
165,3.20,-0.94,3.21,-0.94,0.94,0.71,4.14,4.15,4.14
167,3.15,-0.95,3.15,-0.95,0.95,0.72,4.10,4.11,4.09
169,3.09,-0.98,3.10,-0.96,0.96,0.74,4.05,4.06,4.07
170,3.06,-0.96,3.05,-0.97,0.97,0.75,4.03,4.02,4.02
172,3.01,-0.97,3.00,-0.98,0.98,0.77,3.98,3.98,3.98
174,2.96,-0.99,2.96,-0.98,0.98,0.79,3.94,3.94,3.95
175,2.92,-0.99,2.91,-0.98,0.98,0.81,3.90,3.89,3.91
177,2.87,-0.97,2.86,-0.98,0.98,0.83,3.85,3.85,3.84
179,2.82,-0.98,2.82,-0.98,0.98,0.85,3.80,3.80,3.79
181,2.76,-1.00,2.78,-0.98,0.98,0.88,3.74,3.76,3.76
183,2.73,-1.00,2.73,-0.98,0.98,0.90,3.71,3.71,3.72
184,2.70,-0.98,2.69,-0.98,0.98,0.91,3.68,3.67,3.68
186,2.66,-0.95,2.65,-0.98,0.98,0.94,3.63,3.62,3.61
188,2.60,-0.98,2.61,-0.97,0.97,0.97,3.57,3.58,3.58
190,2.57,-0.97,2.56,-0.97,0.97,0.99,3.53,3.53,3.54
192,2.52,-0.96,2.52,-0.96,0.96,1.02,3.48,3.48,3.47
194,2.48,-0.97,2.48,-0.95,0.95,1.05,3.43,3.44,3.45
196,2.44,-0.98,2.44,-0.95,0.95,1.08,3.38,3.39,3.42
198,2.41,-0.93,2.40,-0.94,0.94,1.11,3.35,3.34,3.34
200,2.38,-0.94,2.36,-0.94,0.94,1.14,3.32,3.30,3.32
202,2.33,-0.92,2.32,-0.94,0.94,1.17,3.26,3.26,3.24
204,2.28,-0.94,2.28,-0.94,0.94,1.20,3.21,3.21,3.22
206,2.24,-0.95,2.24,-0.94,0.94,1.23,3.18,3.18,3.19
208,2.19,-0.93,2.19,-0.95,0.95,1.26,3.13,3.14,3.12
210,2.16,-0.94,2.15,-0.96,0.96,1.29,3.11,3.11,3.10
212,2.11,-0.97,2.11,-0.97,0.97,1.32,3.08,3.08,3.07
214,2.08,-0.97,2.07,-0.99,0.99,1.35,3.07,3.06,3.05
216,2.03,-1.00,2.03,-1.01,1.01,1.38,3.04,3.04,3.02
218,1.99,-1.01,1.99,-1.04,1.04,1.41,3.02,3.02,3.00
221,1.93,-1.10,1.95,-1.06,1.06,1.45,2.99,3.01,3.03
223,1.90,-1.11,1.91,-1.09,1.09,1.48,2.99,3.01,3.01
225,1.87,-1.13,1.88,-1.13,1.13,1.50,2.99,3.00,3.00
227,1.85,-1.16,1.84,-1.16,1.16,1.53,3.01,3.00,3.01
229,1.82,-1.17,1.80,-1.19,1.19,1.55,3.01,2.99,2.99
232,1.78,-1.24,1.77,-1.23,1.23,1.59,3.00,2.99,3.02
234,1.73,-1.27,1.73,-1.26,1.26,1.61,2.99,2.99,3.00
236,1.71,-1.29,1.70,-1.29,1.29,1.63,3.00,2.99,3.00
239,1.66,-1.35,1.67,-1.32,1.32,1.65,2.98,2.99,3.01
241,1.64,-1.36,1.63,-1.35,1.35,1.67,2.99,2.99,3.00
244,1.59,-1.40,1.60,-1.38,1.38,1.69,2.97,2.98,2.99
246,1.55,-1.43,1.57,-1.41,1.41,1.71,2.96,2.98,2.98
248,1.54,-1.43,1.53,-1.44,1.44,1.72,2.98,2.98,2.97
251,1.50,-1.47,1.50,-1.47,1.47,1.73,2.97,2.97,2.97
253,1.49,-1.48,1.47,-1.50,1.50,1.74,2.99,2.97,2.97
256,1.45,-1.53,1.43,-1.53,1.53,1.75,2.98,2.97,2.98
259,1.40,-1.57,1.40,-1.57,1.57,1.76,2.96,2.97,2.96
261,1.37,-1.59,1.37,-1.60,1.60,1.76,2.97,2.96,2.95
264,1.33,-1.63,1.33,-1.63,1.63,1.77,2.96,2.96,2.96
266,1.31,-1.66,1.30,-1.66,1.66,1.77,2.97,2.96,2.97
269,1.26,-1.72,1.26,-1.70,1.70,1.77,2.95,2.96,2.98
272,1.22,-1.75,1.23,-1.73,1.73,1.77,2.95,2.96,2.97
274,1.19,-1.76,1.19,-1.76,1.76,1.77,2.95,2.95,2.95
277,1.17,-1.78,1.16,-1.80,1.80,1.76,2.96,2.95,2.95
280,1.12,-1.84,1.12,-1.83,1.83,1.76,2.95,2.95,2.96
283,1.09,-1.87,1.09,-1.86,1.86,1.76,2.95,2.95,2.96
286,1.05,-1.88,1.06,-1.89,1.89,1.75,2.94,2.94,2.92
288,1.03,-1.91,1.02,-1.92,1.92,1.75,2.94,2.94,2.93
291,0.98,-1.96,0.99,-1.94,1.94,1.75,2.92,2.94,2.94
294,0.97,-1.97,0.96,-1.97,1.97,1.74,2.94,2.93,2.94
297,0.94,-2.00,0.93,-1.99,1.99,1.74,2.93,2.93,2.93
300,0.89,-2.03,0.90,-2.02,2.02,1.73,2.91,2.92,2.91
303,0.89,-2.03,0.88,-2.04,2.04,1.73,2.93,2.92,2.92
306,0.84,-2.08,0.85,-2.06,2.06,1.73,2.90,2.91,2.92
309,0.84,-2.09,0.82,-2.09,2.09,1.73,2.93,2.90,2.93
312,0.80,-2.08,0.79,-2.11,2.11,1.73,2.91,2.90,2.88
316,0.76,-2.12,0.76,-2.13,2.13,1.73,2.89,2.89,2.88
319,0.73,-2.17,0.73,-2.15,2.15,1.73,2.88,2.88,2.90
322,0.70,-2.17,0.70,-2.18,2.18,1.74,2.87,2.88,2.87
325,0.66,-2.20,0.67,-2.20,2.20,1.74,2.86,2.87,2.86
328,0.65,-2.21,0.64,-2.22,2.22,1.75,2.87,2.86,2.86
332,0.61,-2.26,0.61,-2.24,2.24,1.76,2.85,2.85,2.87
335,0.56,-2.27,0.57,-2.26,2.26,1.77,2.82,2.83,2.83
338,0.56,-2.28,0.54,-2.28,2.28,1.78,2.84,2.82,2.84
342,0.52,-2.28,0.51,-2.30,2.30,1.79,2.81,2.81,2.80
345,0.49,-2.30,0.48,-2.31,2.31,1.81,2.80,2.80,2.79
349,0.45,-2.35,0.46,-2.33,2.33,1.83,2.78,2.78,2.80
352,0.43,-2.33,0.43,-2.34,2.34,1.84,2.77,2.77,2.75
356,0.39,-2.37,0.40,-2.36,2.36,1.87,2.74,2.75,2.76
359,0.38,-2.37,0.37,-2.37,2.37,1.89,2.75,2.74,2.75
363,0.33,-2.40,0.35,-2.38,2.38,1.91,2.71,2.73,2.72
366,0.33,-2.40,0.32,-2.39,2.39,1.93,2.72,2.72,2.73
370,0.30,-2.40,0.30,-2.41,2.41,1.96,2.70,2.70,2.70
374,0.28,-2.41,0.27,-2.42,2.42,1.99,2.70,2.69,2.69
377,0.24,-2.45,0.25,-2.43,2.43,2.02,2.67,2.68,2.68
381,0.24,-2.43,0.23,-2.44,2.44,2.05,2.68,2.67,2.66
385,0.20,-2.45,0.21,-2.45,2.45,2.09,2.65,2.66,2.65
389,0.19,-2.46,0.18,-2.47,2.47,2.13,2.65,2.65,2.65
393,0.18,-2.47,0.16,-2.48,2.48,2.16,2.66,2.64,2.65
397,0.14,-2.48,0.14,-2.49,2.49,2.20,2.63,2.63,2.62
401,0.11,-2.51,0.11,-2.50,2.50,2.24,2.61,2.62,2.62
405,0.10,-2.51,0.09,-2.51,2.51,2.28,2.61,2.60,2.61
409,0.05,-2.53,0.06,-2.53,2.53,2.32,2.57,2.59,2.58
413,0.05,-2.53,0.04,-2.54,2.54,2.36,2.58,2.57,2.58
417,0.01,-2.56,0.01,-2.55,2.55,2.40,2.55,2.56,2.57
421,-0.00,-2.55,-0.01,-2.55,2.55,2.44,2.55,2.54,2.54
425,-0.04,-2.58,-0.04,-2.56,2.56,2.48,2.52,2.52,2.54
430,-0.04,-2.55,-0.06,-2.56,2.56,2.53,2.52,2.51,2.51
434,-0.09,-2.60,-0.08,-2.57,2.57,2.57,2.47,2.49,2.50
438,-0.09,-2.55,-0.09,-2.57,2.57,2.61,2.48,2.47,2.46
443,-0.14,-2.60,-0.11,-2.57,2.57,2.65,2.42,2.45,2.46
447,-0.14,-2.56,-0.13,-2.56,2.56,2.69,2.42,2.43,2.42
451,-0.14,-2.56,-0.15,-2.56,2.56,2.72,2.42,2.41,2.42
456,-0.16,-2.54,-0.16,-2.56,2.56,2.76,2.40,2.39,2.38
460,-0.18,-2.57,-0.18,-2.55,2.55,2.79,2.37,2.38,2.39
465,-0.18,-2.54,-0.20,-2.55,2.55,2.82,2.37,2.35,2.36
470,-0.18,-2.52,-0.21,-2.55,2.55,2.85,2.36,2.33,2.34
474,-0.23,-2.55,-0.23,-2.54,2.54,2.87,2.31,2.32,2.32
479,-0.23,-2.53,-0.24,-2.54,2.54,2.89,2.31,2.30,2.30
484,-0.28,-2.55,-0.26,-2.54,2.54,2.90,2.25,2.28,2.27
489,-0.28,-2.54,-0.28,-2.53,2.53,2.91,2.25,2.26,2.26
494,-0.29,-2.52,-0.30,-2.53,2.53,2.92,2.24,2.23,2.23
499,-0.32,-2.53,-0.32,-2.53,2.53,2.92,2.21,2.21,2.21
504,-0.32,-2.51,-0.34,-2.53,2.53,2.92,2.21,2.19,2.19
509,-0.37,-2.55,-0.36,-2.52,2.52,2.92,2.15,2.17,2.18
514,-0.37,-2.52,-0.37,-2.52,2.52,2.91,2.15,2.15,2.15
519,-0.37,-2.51,-0.39,-2.52,2.52,2.89,2.14,2.12,2.14
524,-0.42,-2.52,-0.40,-2.51,2.51,2.88,2.09,2.11,2.10
529,-0.42,-2.51,-0.42,-2.50,2.50,2.86,2.08,2.08,2.09
535,-0.44,-2.50,-0.43,-2.49,2.49,2.83,2.05,2.06,2.05
540,-0.46,-2.51,-0.45,-2.49,2.49,2.80,2.02,2.04,2.05
545,-0.46,-2.48,-0.46,-2.48,2.48,2.77,2.01,2.02,2.01
551,-0.46,-2.48,-0.47,-2.47,2.47,2.74,2.00,2.00,2.02
556,-0.46,-2.43,-0.48,-2.46,2.46,2.71,1.99,1.97,1.96
562,-0.48,-2.44,-0.49,-2.45,2.45,2.67,1.97,1.95,1.96
568,-0.51,-2.44,-0.51,-2.44,2.44,2.62,1.93,1.93,1.92
573,-0.51,-2.41,-0.52,-2.43,2.43,2.59,1.92,1.91,1.90
579,-0.54,-2.44,-0.53,-2.42,2.42,2.54,1.88,1.89,1.89
585,-0.56,-2.40,-0.55,-2.41,2.41,2.50,1.85,1.86,1.84
591,-0.56,-2.40,-0.57,-2.40,2.40,2.46,1.84,1.84,1.84
596,-0.57,-2.38,-0.58,-2.40,2.40,2.42,1.82,1.81,1.81
602,-0.60,-2.40,-0.60,-2.39,2.39,2.38,1.78,1.79,1.80
608,-0.60,-2.37,-0.62,-2.38,2.38,2.34,1.78,1.76,1.77
615,-0.65,-2.39,-0.63,-2.37,2.37,2.29,1.72,1.74,1.73
621,-0.65,-2.37,-0.64,-2.36,2.36,2.25,1.71,1.72,1.72
627,-0.65,-2.35,-0.65,-2.35,2.35,2.21,1.69,1.69,1.69
633,-0.66,-2.34,-0.66,-2.33,2.33,2.18,1.67,1.67,1.68
639,-0.69,-2.34,-0.68,-2.32,2.32,2.14,1.63,1.65,1.65
646,-0.69,-2.33,-0.69,-2.31,2.31,2.10,1.62,1.62,1.64
652,-0.69,-2.28,-0.70,-2.29,2.29,2.07,1.60,1.60,1.59
659,-0.69,-2.28,-0.70,-2.28,2.28,2.04,1.59,1.57,1.59
665,-0.69,-2.24,-0.71,-2.26,2.26,2.01,1.57,1.55,1.54
672,-0.69,-2.23,-0.72,-2.25,2.25,1.98,1.56,1.53,1.53
679,-0.74,-2.25,-0.72,-2.23,2.23,1.95,1.49,1.51,1.51
686,-0.74,-2.24,-0.73,-2.22,2.22,1.92,1.48,1.49,1.50
692,-0.74,-2.20,-0.73,-2.20,2.20,1.90,1.46,1.47,1.46
699,-0.74,-2.20,-0.74,-2.18,2.18,1.88,1.44,1.44,1.46
706,-0.74,-2.16,-0.74,-2.17,2.17,1.86,1.42,1.42,1.42
713,-0.74,-2.16,-0.75,-2.15,2.15,1.84,1.41,1.40,1.42
721,-0.74,-2.12,-0.75,-2.13,2.13,1.82,1.39,1.38,1.38
728,-0.74,-2.12,-0.75,-2.11,2.11,1.81,1.37,1.36,1.38
735,-0.74,-2.08,-0.74,-2.09,2.09,1.80,1.35,1.35,1.34
742,-0.74,-2.07,-0.74,-2.07,2.07,1.79,1.33,1.33,1.33
750,-0.74,-2.04,-0.73,-2.05,2.05,1.78,1.31,1.32,1.30
757,-0.74,-2.04,-0.73,-2.03,2.03,1.77,1.28,1.30,1.30
765,-0.74,-2.04,-0.72,-2.00,2.00,1.76,1.26,1.28,1.30
773,-0.69,-1.95,-0.72,-1.98,1.98,1.76,1.29,1.26,1.25
780,-0.69,-1.94,-0.71,-1.96,1.96,1.76,1.26,1.24,1.25
788,-0.69,-1.95,-0.71,-1.93,1.93,1.75,1.24,1.22,1.26
796,-0.69,-1.89,-0.70,-1.90,1.90,1.75,1.21,1.20,1.20
804,-0.69,-1.89,-0.69,-1.87,1.87,1.75,1.18,1.18,1.20
812,-0.69,-1.86,-0.68,-1.85,1.85,1.76,1.15,1.16,1.17
820,-0.69,-1.85,-0.67,-1.82,1.82,1.76,1.12,1.14,1.16
828,-0.66,-1.82,-0.66,-1.79,1.79,1.76,1.12,1.12,1.16
837,-0.65,-1.78,-0.66,-1.76,1.76,1.76,1.11,1.10,1.13
845,-0.65,-1.77,-0.65,-1.73,1.73,1.77,1.08,1.09,1.12
853,-0.62,-1.70,-0.63,-1.71,1.71,1.77,1.09,1.08,1.08
862,-0.60,-1.68,-0.62,-1.70,1.70,1.77,1.10,1.09,1.08
871,-0.60,-1.68,-0.60,-1.70,1.70,1.77,1.10,1.10,1.08
879,-0.57,-1.65,-0.57,-1.71,1.71,1.77,1.14,1.14,1.08
888,-0.56,-1.69,-0.55,-1.73,1.73,1.77,1.16,1.18,1.12
897,-0.52,-1.69,-0.52,-1.75,1.75,1.77,1.23,1.24,1.17
906,-0.49,-1.71,-0.49,-1.79,1.79,1.77,1.30,1.30,1.22
915,-0.46,-1.76,-0.45,-1.83,1.83,1.76,1.37,1.38,1.30
924,-0.41,-1.80,-0.41,-1.87,1.87,1.76,1.46,1.46,1.39
933,-0.36,-1.87,-0.37,-1.91,1.91,1.75,1.55,1.54,1.51
943,-0.32,-1.95,-0.33,-1.95,1.95,1.73,1.62,1.62,1.63
952,-0.27,-2.05,-0.28,-1.97,1.97,1.72,1.70,1.69,1.78
962,-0.22,-2.13,-0.23,-1.98,1.98,1.70,1.76,1.75,1.91
971,-0.16,-2.17,-0.18,-1.98,1.98,1.67,1.81,1.80,2.01
981,-0.11,-2.19,-0.12,-1.95,1.95,1.65,1.84,1.84,2.08
991,-0.07,-2.12,-0.05,-1.91,1.91,1.61,1.84,1.86,2.05
1001,0.01,-1.95,0.02,-1.85,1.85,1.58,1.86,1.87,1.96
1011,0.08,-1.80,0.09,-1.77,1.77,1.54,1.85,1.86,1.88
1021,0.16,-1.65,0.17,-1.68,1.68,1.50,1.84,1.85,1.81
1031,0.24,-1.51,0.25,-1.58,1.58,1.45,1.82,1.83,1.75
1041,0.35,-1.38,0.34,-1.47,1.47,1.40,1.82,1.81,1.73
1052,0.44,-1.29,0.44,-1.35,1.35,1.35,1.79,1.79,1.73
1062,0.54,-1.19,0.54,-1.24,1.24,1.29,1.78,1.78,1.73
1073,0.65,-1.08,0.64,-1.12,1.12,1.23,1.77,1.77,1.73
1084,0.77,-0.96,0.75,-1.01,1.01,1.16,1.78,1.76,1.73
1094,0.87,-0.91,0.87,-0.90,0.90,1.10,1.77,1.77,1.78
1105,0.98,-0.80,0.98,-0.79,0.79,1.02,1.77,1.77,1.78
1116,1.08,-0.73,1.10,-0.69,0.69,0.95,1.77,1.79,1.81
1128,1.22,-0.60,1.22,-0.59,0.59,0.87,1.80,1.81,1.82
1139,1.35,-0.50,1.34,-0.49,0.49,0.79,1.83,1.83,1.85
1150,1.46,-0.40,1.46,-0.39,0.39,0.71,1.85,1.85,1.86
1162,1.60,-0.30,1.59,-0.29,0.29,0.62,1.89,1.88,1.89
1173,1.71,-0.20,1.71,-0.19,0.19,0.54,1.90,1.90,1.91
1185,1.83,-0.09,1.83,-0.09,0.09,0.45,1.92,1.92,1.91
1197,1.97,0.02,1.96,0.01,-0.01,0.36,1.95,1.94,1.95
1209,2.09,0.14,2.08,0.12,-0.12,0.27,1.97,1.96,1.95
1221,2.21,0.22,2.20,0.22,-0.22,0.18,1.99,1.98,1.99
1233,2.32,0.33,2.32,0.32,-0.32,0.09,2.00,2.00,1.99
1246,2.43,0.44,2.43,0.42,-0.42,-0.01,2.01,2.01,1.99
1258,2.53,0.49,2.54,0.52,-0.52,-0.11,2.01,2.02,2.04
1271,2.67,0.62,2.65,0.62,-0.62,-0.21,2.05,2.03,2.05
1283,2.77,0.73,2.76,0.72,-0.72,-0.30,2.05,2.04,2.04
1296,2.86,0.81,2.87,0.82,-0.82,-0.40,2.04,2.06,2.04
1309,2.97,0.89,2.97,0.91,-0.91,-0.50,2.06,2.06,2.08
1322,3.08,1.00,3.08,1.01,-1.01,-0.60,2.07,2.07,2.08
1335,3.17,1.08,3.18,1.10,-1.10,-0.70,2.07,2.08,2.08
1349,3.28,1.20,3.27,1.19,-1.19,-0.81,2.09,2.08,2.08
