frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
49,0.46,-5.83,0.45,-5.84,5.84,5.26,6.30,6.29,6.29
50,0.50,-5.78,0.50,-5.78,5.78,5.30,6.28,6.28,6.28
51,0.54,-5.72,0.53,-5.72,5.72,5.36,6.27,6.26,6.26
52,0.56,-5.67,0.57,-5.67,5.67,5.42,6.23,6.24,6.23
53,0.59,-5.61,0.61,-5.61,5.61,5.48,6.20,6.21,6.21
54,0.63,-5.56,0.64,-5.55,5.55,5.55,6.18,6.19,6.19
55,0.67,-5.50,0.67,-5.49,5.49,5.61,6.16,6.16,6.17
56,0.72,-5.44,0.70,-5.43,5.43,5.66,6.15,6.13,6.16
57,0.72,-5.37,0.73,-5.37,5.37,5.71,6.09,6.10,6.09
58,0.76,-5.31,0.76,-5.31,5.31,5.75,6.07,6.07,6.07
59,0.80,-5.25,0.78,-5.25,5.25,5.76,6.05,6.04,6.05
60,0.80,-5.19,0.81,-5.19,5.19,5.77,5.99,6.00,5.99
61,0.85,-5.13,0.84,-5.13,5.13,5.75,5.98,5.97,5.98
62,0.85,-5.07,0.86,-5.07,5.07,5.72,5.93,5.94,5.92
63,0.89,-5.01,0.89,-5.02,5.02,5.67,5.91,5.90,5.90
64,0.89,-4.95,0.91,-4.96,4.96,5.61,5.85,5.87,5.84
65,0.93,-4.91,0.93,-4.90,4.90,5.53,5.84,5.83,5.84
66,0.93,-4.85,0.95,-4.85,4.85,5.44,5.78,5.79,5.78
67,0.98,-4.80,0.97,-4.79,4.79,5.33,5.77,5.76,5.78
68,0.98,-4.74,0.98,-4.74,4.74,5.22,5.72,5.72,5.72
69,1.02,-4.69,1.00,-4.68,4.68,5.10,5.71,5.69,5.71
70,1.02,-4.63,1.02,-4.63,4.63,4.98,5.65,5.65,5.65
71,1.02,-4.58,1.04,-4.57,4.57,4.85,5.59,5.61,5.60
72,1.06,-4.52,1.05,-4.52,4.52,4.73,5.58,5.57,5.58
73,1.06,-4.46,1.07,-4.46,4.46,4.60,5.52,5.53,5.52
74,1.08,-4.41,1.09,-4.40,4.40,4.47,5.48,5.49,5.49
75,1.11,-4.35,1.10,-4.35,4.35,4.35,5.46,5.45,5.46
76,1.11,-4.30,1.11,-4.29,4.29,4.23,5.40,5.40,5.41
77,1.11,-4.23,1.12,-4.23,4.23,4.12,5.35,5.36,5.34
78,1.15,-4.18,1.14,-4.18,4.18,4.01,5.33,5.32,5.33
79,1.15,-4.12,1.15,-4.13,4.13,3.90,5.28,5.28,5.27
80,1.15,-4.06,1.16,-4.07,4.07,3.80,5.22,5.24,5.21
81,1.18,-4.02,1.17,-4.02,4.02,3.70,5.20,5.20,5.20
82,1.19,-3.97,1.18,-3.97,3.97,3.61,5.16,5.16,5.16
83,1.19,-3.92,1.20,-3.92,3.92,3.53,5.11,5.12,5.11
84,1.19,-3.88,1.21,-3.88,3.88,3.45,5.07,5.08,5.07
85,1.21,-3.83,1.22,-3.83,3.83,3.37,5.04,5.04,5.05
86,1.24,-3.79,1.23,-3.78,3.78,3.30,5.02,5.01,5.03
87,1.24,-3.74,1.23,-3.74,3.74,3.23,4.98,4.97,4.98
88,1.24,-3.69,1.24,-3.70,3.70,3.17,4.94,4.94,4.93
89,1.24,-3.66,1.25,-3.65,3.65,3.11,4.89,4.90,4.90
90,1.25,-3.61,1.26,-3.61,3.61,3.06,4.86,4.87,4.86
91,1.28,-3.57,1.27,-3.56,3.56,3.01,4.85,4.83,4.85
92,1.28,-3.52,1.28,-3.52,3.52,2.97,4.80,4.80,4.80
93,1.28,-3.48,1.28,-3.48,3.48,2.93,4.76,4.76,4.76
94,1.28,-3.43,1.29,-3.43,3.43,2.89,4.72,4.72,4.71
95,1.28,-3.39,1.29,-3.39,3.39,2.85,4.67,4.69,4.67
96,1.30,-3.35,1.30,-3.35,3.35,2.82,4.65,4.65,4.65
97,1.32,-3.31,1.30,-3.30,3.30,2.79,4.63,4.61,4.63
98,1.32,-3.26,1.31,-3.26,3.26,2.77,4.58,4.57,4.58
99,1.32,-3.22,1.32,-3.22,3.22,2.74,4.54,4.53,4.54
100,1.32,-3.17,1.32,-3.17,3.17,2.72,4.49,4.49,4.49
101,1.32,-3.12,1.33,-3.12,3.12,2.70,4.45,4.45,4.45
102,1.32,-3.07,1.34,-3.08,3.08,2.68,4.40,4.41,4.39
104,1.32,-3.04,1.34,-3.03,3.03,2.65,4.35,4.37,4.37
105,1.34,-2.99,1.35,-2.98,2.98,2.64,4.32,4.33,4.33
106,1.36,-2.94,1.35,-2.93,2.93,2.63,4.29,4.29,4.30
107,1.37,-2.89,1.35,-2.88,2.88,2.62,4.26,4.24,4.26
108,1.37,-2.84,1.36,-2.83,2.83,2.61,4.21,4.19,4.21
109,1.37,-2.78,1.36,-2.78,2.78,2.60,4.16,4.15,4.16
110,1.37,-2.73,1.37,-2.73,2.73,2.59,4.11,4.10,4.10
111,1.37,-2.68,1.37,-2.69,2.69,2.58,4.06,4.06,4.05
112,1.37,-2.63,1.38,-2.64,2.64,2.57,4.01,4.01,4.01
113,1.37,-2.59,1.38,-2.59,2.59,2.56,3.96,3.97,3.96
114,1.37,-2.53,1.39,-2.54,2.54,2.55,3.91,3.92,3.90
115,1.37,-2.48,1.39,-2.49,2.49,2.54,3.86,3.88,3.86
117,1.39,-2.45,1.39,-2.44,2.44,2.51,3.83,3.83,3.84
118,1.41,-2.40,1.40,-2.40,2.40,2.50,3.81,3.79,3.81
119,1.41,-2.35,1.40,-2.35,2.35,2.48,3.76,3.75,3.76
120,1.41,-2.30,1.40,-2.30,2.30,2.47,3.72,3.71,3.71
121,1.41,-2.26,1.41,-2.26,2.26,2.45,3.67,3.67,3.67
123,1.41,-2.22,1.41,-2.22,2.22,2.41,3.63,3.63,3.63
124,1.41,-2.17,1.41,-2.17,2.17,2.39,3.58,3.59,3.58
125,1.41,-2.13,1.41,-2.13,2.13,2.37,3.54,3.54,3.54
126,1.41,-2.08,1.41,-2.09,2.09,2.35,3.50,3.50,3.50
128,1.41,-2.05,1.41,-2.04,2.04,2.30,3.46,3.46,3.46
129,1.41,-2.01,1.41,-2.00,2.00,2.27,3.41,3.41,3.42
130,1.41,-1.96,1.41,-1.96,1.96,2.24,3.37,3.37,3.37
131,1.41,-1.91,1.41,-1.92,1.92,2.21,3.33,3.33,3.32
133,1.41,-1.88,1.41,-1.87,1.87,2.15,3.28,3.28,3.29
134,1.41,-1.83,1.41,-1.83,1.83,2.12,3.24,3.24,3.24
135,1.41,-1.79,1.41,-1.79,1.79,2.09,3.20,3.20,3.20
137,1.41,-1.75,1.41,-1.74,1.74,2.02,3.15,3.15,3.16
138,1.41,-1.70,1.41,-1.70,1.70,1.98,3.11,3.11,3.11
140,1.41,-1.66,1.41,-1.65,1.65,1.91,3.06,3.06,3.07
141,1.41,-1.61,1.41,-1.61,1.61,1.88,3.02,3.02,3.02
142,1.41,-1.56,1.41,-1.56,1.56,1.84,2.98,2.98,2.97
144,1.41,-1.51,1.41,-1.52,1.52,1.77,2.93,2.93,2.93
145,1.41,-1.47,1.41,-1.47,1.47,1.73,2.89,2.89,2.89
147,1.41,-1.43,1.41,-1.43,1.43,1.66,2.84,2.84,2.85
148,1.41,-1.39,1.41,-1.38,1.38,1.63,2.80,2.80,2.80
150,1.41,-1.34,1.41,-1.34,1.34,1.55,2.75,2.75,2.75
151,1.41,-1.29,1.41,-1.29,1.29,1.52,2.71,2.71,2.70
153,1.41,-1.25,1.41,-1.25,1.25,1.45,2.66,2.66,2.66
154,1.41,-1.21,1.41,-1.20,1.20,1.41,2.62,2.62,2.62
156,1.41,-1.16,1.41,-1.16,1.16,1.35,2.57,2.57,2.57
157,1.41,-1.11,1.41,-1.11,1.11,1.31,2.52,2.52,2.52
159,1.41,-1.07,1.41,-1.07,1.07,1.25,2.48,2.48,2.48
160,1.41,-1.02,1.41,-1.02,1.02,1.21,2.43,2.43,2.43
162,1.41,-0.98,1.40,-0.98,0.98,1.15,2.39,2.38,2.39
164,1.41,-0.94,1.40,-0.93,0.93,1.09,2.34,2.33,2.35
165,1.39,-0.88,1.39,-0.88,0.88,1.06,2.28,2.28,2.27
167,1.37,-0.84,1.39,-0.84,0.84,1.00,2.21,2.23,2.21
169,1.37,-0.80,1.38,-0.79,0.79,0.94,2.16,2.17,2.17
170,1.37,-0.75,1.38,-0.74,0.74,0.91,2.11,2.12,2.12
172,1.37,-0.69,1.37,-0.70,0.70,0.86,2.07,2.07,2.07
174,1.37,-0.65,1.36,-0.65,0.65,0.80,2.02,2.01,2.02
175,1.37,-0.60,1.35,-0.60,0.60,0.77,1.97,1.96,1.97
177,1.34,-0.55,1.34,-0.56,0.56,0.72,1.90,1.90,1.89
179,1.32,-0.52,1.34,-0.51,0.51,0.67,1.83,1.85,1.84
181,1.32,-0.47,1.33,-0.47,0.47,0.62,1.79,1.79,1.79
183,1.32,-0.42,1.32,-0.42,0.42,0.57,1.74,1.74,1.75
184,1.32,-0.38,1.31,-0.38,0.38,0.55,1.70,1.69,1.70
186,1.28,-0.34,1.29,-0.34,0.34,0.50,1.62,1.63,1.62
188,1.28,-0.30,1.28,-0.30,0.30,0.45,1.58,1.58,1.58
190,1.28,-0.25,1.27,-0.26,0.26,0.41,1.54,1.52,1.53
192,1.24,-0.21,1.25,-0.22,0.22,0.37,1.46,1.47,1.46
194,1.24,-0.18,1.23,-0.18,0.18,0.32,1.42,1.41,1.42
196,1.24,-0.15,1.22,-0.14,0.14,0.28,1.38,1.36,1.39
198,1.19,-0.11,1.20,-0.11,0.11,0.24,1.30,1.31,1.30
200,1.19,-0.08,1.18,-0.07,0.07,0.20,1.26,1.25,1.27
202,1.15,-0.04,1.16,-0.04,0.04,0.16,1.19,1.20,1.19
204,1.15,-0.01,1.15,-0.00,0.00,0.12,1.16,1.15,1.16
206,1.15,0.03,1.14,0.03,-0.03,0.08,1.12,1.11,1.12
208,1.11,0.06,1.13,0.06,-0.06,0.05,1.05,1.07,1.05
210,1.11,0.09,1.12,0.09,-0.09,0.01,1.02,1.03,1.02
212,1.11,0.12,1.12,0.12,-0.12,-0.02,0.99,1.00,0.99
214,1.11,0.15,1.12,0.15,-0.15,-0.06,0.96,0.97,0.96
216,1.11,0.18,1.12,0.18,-0.18,-0.09,0.93,0.94,0.93
218,1.11,0.21,1.13,0.21,-0.21,-0.12,0.91,0.92,0.90
221,1.15,0.23,1.14,0.23,-0.23,-0.17,0.92,0.91,0.92
223,1.15,0.25,1.16,0.26,-0.26,-0.19,0.89,0.90,0.90
225,1.16,0.28,1.17,0.28,-0.28,-0.22,0.88,0.89,0.88
227,1.19,0.30,1.19,0.31,-0.31,-0.25,0.88,0.88,0.89
229,1.19,0.33,1.21,0.33,-0.33,-0.27,0.86,0.88,0.87
232,1.24,0.35,1.22,0.35,-0.35,-0.31,0.89,0.87,0.89
234,1.24,0.37,1.24,0.37,-0.37,-0.33,0.87,0.87,0.87
236,1.26,0.39,1.25,0.39,-0.39,-0.35,0.87,0.86,0.87
239,1.28,0.41,1.26,0.41,-0.41,-0.38,0.87,0.86,0.87
241,1.28,0.42,1.27,0.42,-0.42,-0.39,0.86,0.85,0.86
244,1.28,0.44,1.28,0.44,-0.44,-0.41,0.84,0.84,0.84
246,1.28,0.45,1.28,0.45,-0.45,-0.43,0.83,0.84,0.83
248,1.28,0.46,1.28,0.45,-0.45,-0.44,0.83,0.83,0.82
251,1.28,0.47,1.28,0.46,-0.46,-0.46,0.82,0.82,0.81
253,1.28,0.47,1.28,0.46,-0.46,-0.47,0.82,0.82,0.81
256,1.28,0.46,1.27,0.46,-0.46,-0.48,0.82,0.81,0.82
259,1.26,0.46,1.27,0.46,-0.46,-0.49,0.80,0.80,0.80
261,1.24,0.45,1.26,0.46,-0.46,-0.49,0.78,0.80,0.79
264,1.24,0.45,1.25,0.45,-0.45,-0.50,0.79,0.79,0.79
266,1.24,0.44,1.24,0.45,-0.45,-0.50,0.79,0.79,0.80
269,1.24,0.43,1.23,0.44,-0.44,-0.50,0.80,0.79,0.81
272,1.23,0.43,1.22,0.44,-0.44,-0.50,0.79,0.78,0.80
274,1.20,0.43,1.21,0.43,-0.43,-0.50,0.77,0.78,0.77
277,1.19,0.42,1.20,0.43,-0.43,-0.50,0.77,0.77,0.77
280,1.19,0.41,1.19,0.42,-0.42,-0.49,0.77,0.77,0.78
283,1.19,0.42,1.18,0.42,-0.42,-0.49,0.78,0.76,0.77
286,1.15,0.41,1.17,0.41,-0.41,-0.48,0.74,0.76,0.74
288,1.15,0.40,1.16,0.41,-0.41,-0.48,0.74,0.75,0.75
291,1.15,0.40,1.15,0.40,-0.40,-0.47,0.75,0.75,0.75
294,1.15,0.40,1.14,0.40,-0.40,-0.47,0.75,0.74,0.75
297,1.14,0.40,1.13,0.40,-0.40,-0.46,0.74,0.73,0.74
300,1.11,0.39,1.12,0.39,-0.39,-0.45,0.72,0.73,0.72
303,1.11,0.39,1.11,0.39,-0.39,-0.45,0.72,0.72,0.72
306,1.11,0.39,1.10,0.39,-0.39,-0.44,0.72,0.71,0.73
309,1.11,0.38,1.09,0.38,-0.38,-0.43,0.73,0.71,0.73
312,1.06,0.38,1.08,0.38,-0.38,-0.43,0.68,0.70,0.68
316,1.06,0.38,1.07,0.38,-0.38,-0.42,0.68,0.69,0.68
319,1.06,0.37,1.06,0.37,-0.37,-0.41,0.69,0.68,0.69
322,1.04,0.37,1.04,0.37,-0.37,-0.40,0.67,0.67,0.67
325,1.02,0.37,1.03,0.37,-0.37,-0.40,0.65,0.66,0.65
328,1.02,0.37,1.02,0.36,-0.36,-0.39,0.66,0.65,0.65
332,1.02,0.36,1.00,0.36,-0.36,-0.38,0.66,0.64,0.66
335,0.98,0.36,0.99,0.36,-0.36,-0.38,0.62,0.63,0.62
338,0.98,0.35,0.97,0.36,-0.36,-0.37,0.62,0.61,0.63
342,0.94,0.35,0.95,0.35,-0.35,-0.37,0.59,0.60,0.59
345,0.93,0.35,0.94,0.35,-0.35,-0.36,0.58,0.59,0.58
349,0.93,0.35,0.92,0.35,-0.35,-0.36,0.58,0.57,0.59
352,0.89,0.35,0.90,0.35,-0.35,-0.36,0.54,0.56,0.54
356,0.89,0.35,0.89,0.35,-0.35,-0.35,0.55,0.54,0.54
359,0.88,0.34,0.87,0.34,-0.34,-0.35,0.54,0.53,0.54
363,0.85,0.34,0.85,0.34,-0.34,-0.35,0.51,0.51,0.51
366,0.85,0.34,0.84,0.34,-0.34,-0.35,0.51,0.50,0.51
370,0.81,0.33,0.83,0.34,-0.34,-0.34,0.47,0.49,0.48
374,0.80,0.33,0.81,0.33,-0.33,-0.34,0.47,0.48,0.47
377,0.80,0.34,0.80,0.33,-0.33,-0.34,0.47,0.46,0.47
381,0.77,0.33,0.78,0.33,-0.33,-0.34,0.44,0.45,0.44
385,0.76,0.33,0.77,0.33,-0.33,-0.34,0.43,0.44,0.43
389,0.76,0.33,0.75,0.33,-0.33,-0.34,0.44,0.43,0.43
393,0.75,0.32,0.74,0.32,-0.32,-0.34,0.43,0.42,0.43
397,0.72,0.32,0.73,0.32,-0.32,-0.34,0.40,0.41,0.40
401,0.72,0.32,0.71,0.32,-0.32,-0.34,0.40,0.39,0.40
405,0.70,0.31,0.70,0.32,-0.32,-0.35,0.38,0.38,0.39
409,0.67,0.32,0.69,0.32,-0.32,-0.35,0.35,0.37,0.36
413,0.67,0.32,0.67,0.32,-0.32,-0.35,0.36,0.35,0.36
417,0.66,0.31,0.65,0.31,-0.31,-0.35,0.35,0.34,0.35
421,0.63,0.31,0.63,0.31,-0.31,-0.35,0.32,0.32,0.32
425,0.63,0.32,0.62,0.31,-0.31,-0.36,0.32,0.30,0.31
430,0.59,0.31,0.60,0.31,-0.31,-0.36,0.28,0.28,0.28
434,0.59,0.31,0.58,0.31,-0.31,-0.36,0.28,0.27,0.28
438,0.54,0.30,0.56,0.31,-0.31,-0.36,0.23,0.25,0.24
443,0.54,0.31,0.54,0.31,-0.31,-0.37,0.23,0.23,0.24
447,0.50,0.31,0.52,0.31,-0.31,-0.37,0.19,0.21,0.20
451,0.50,0.31,0.50,0.31,-0.31,-0.37,0.20,0.19,0.19
456,0.46,0.31,0.47,0.30,-0.30,-0.37,0.16,0.17,0.15
460,0.46,0.30,0.45,0.30,-0.30,-0.38,0.16,0.15,0.16
465,0.43,0.30,0.43,0.30,-0.30,-0.38,0.13,0.13,0.13
470,0.41,0.30,0.41,0.30,-0.30,-0.38,0.11,0.11,0.11
474,0.39,0.30,0.39,0.30,-0.30,-0.38,0.09,0.09,0.09
479,0.37,0.30,0.37,0.30,-0.30,-0.38,0.07,0.07,0.07
484,0.33,0.29,0.35,0.30,-0.30,-0.38,0.03,0.05,0.04
489,0.33,0.30,0.32,0.30,-0.30,-0.38,0.03,0.03,0.03
494,0.29,0.29,0.30,0.30,-0.30,-0.38,-0.00,0.01,-0.00
499,0.28,0.30,0.28,0.29,-0.29,-0.38,-0.01,-0.02,-0.02
504,0.25,0.29,0.26,0.29,-0.29,-0.38,-0.04,-0.04,-0.04
509,0.24,0.29,0.23,0.29,-0.29,-0.38,-0.05,-0.06,-0.05
514,0.21,0.29,0.21,0.29,-0.29,-0.38,-0.08,-0.08,-0.08
519,0.20,0.29,0.19,0.29,-0.29,-0.37,-0.09,-0.10,-0.09
524,0.15,0.29,0.17,0.29,-0.29,-0.37,-0.14,-0.12,-0.14
529,0.15,0.29,0.15,0.29,-0.29,-0.37,-0.14,-0.14,-0.14
535,0.11,0.29,0.12,0.29,-0.29,-0.37,-0.18,-0.17,-0.18
540,0.11,0.29,0.10,0.29,-0.29,-0.36,-0.18,-0.19,-0.18
545,0.07,0.29,0.08,0.29,-0.29,-0.36,-0.22,-0.21,-0.22
551,0.07,0.28,0.05,0.29,-0.29,-0.35,-0.22,-0.23,-0.21
556,0.02,0.29,0.03,0.29,-0.29,-0.35,-0.27,-0.26,-0.27
562,0.01,0.28,0.01,0.29,-0.29,-0.35,-0.27,-0.28,-0.27
568,-0.02,0.29,-0.02,0.28,-0.28,-0.34,-0.30,-0.30,-0.31
573,-0.05,0.28,-0.04,0.28,-0.28,-0.34,-0.33,-0.33,-0.33
579,-0.06,0.28,-0.07,0.28,-0.28,-0.33,-0.34,-0.35,-0.34
585,-0.11,0.28,-0.09,0.28,-0.28,-0.33,-0.39,-0.37,-0.39
591,-0.11,0.28,-0.11,0.28,-0.28,-0.32,-0.39,-0.40,-0.39
596,-0.14,0.28,-0.14,0.28,-0.28,-0.32,-0.42,-0.42,-0.42
602,-0.15,0.28,-0.16,0.28,-0.28,-0.31,-0.43,-0.44,-0.43
608,-0.19,0.28,-0.19,0.28,-0.28,-0.31,-0.47,-0.47,-0.47
615,-0.22,0.28,-0.21,0.28,-0.28,-0.30,-0.50,-0.49,-0.50
621,-0.24,0.28,-0.24,0.28,-0.28,-0.30,-0.52,-0.52,-0.51
627,-0.26,0.28,-0.26,0.28,-0.28,-0.29,-0.54,-0.54,-0.54
633,-0.28,0.27,-0.28,0.28,-0.28,-0.29,-0.56,-0.56,-0.55
639,-0.31,0.28,-0.31,0.28,-0.28,-0.29,-0.59,-0.59,-0.59
646,-0.32,0.28,-0.33,0.28,-0.28,-0.28,-0.60,-0.61,-0.60
652,-0.37,0.28,-0.35,0.28,-0.28,-0.28,-0.65,-0.63,-0.65
659,-0.37,0.28,-0.38,0.28,-0.28,-0.27,-0.65,-0.66,-0.64
665,-0.41,0.28,-0.40,0.28,-0.28,-0.27,-0.69,-0.68,-0.69
672,-0.42,0.28,-0.42,0.28,-0.28,-0.27,-0.70,-0.70,-0.70
679,-0.45,0.28,-0.44,0.28,-0.28,-0.26,-0.73,-0.72,-0.73
686,-0.46,0.27,-0.47,0.28,-0.28,-0.26,-0.74,-0.74,-0.73
692,-0.50,0.28,-0.49,0.28,-0.28,-0.26,-0.78,-0.77,-0.77
699,-0.50,0.28,-0.51,0.28,-0.28,-0.26,-0.78,-0.79,-0.78
706,-0.54,0.28,-0.53,0.28,-0.28,-0.26,-0.82,-0.81,-0.82
713,-0.54,0.28,-0.55,0.28,-0.28,-0.25,-0.82,-0.83,-0.82
721,-0.58,0.28,-0.57,0.28,-0.28,-0.25,-0.86,-0.85,-0.86
728,-0.58,0.28,-0.59,0.28,-0.28,-0.25,-0.85,-0.87,-0.86
735,-0.62,0.28,-0.61,0.28,-0.28,-0.25,-0.89,-0.88,-0.90
742,-0.63,0.28,-0.63,0.28,-0.28,-0.25,-0.90,-0.90,-0.91
750,-0.66,0.28,-0.65,0.27,-0.27,-0.25,-0.93,-0.92,-0.94
757,-0.67,0.27,-0.66,0.27,-0.27,-0.25,-0.94,-0.94,-0.94
765,-0.67,0.27,-0.68,0.27,-0.27,-0.25,-0.94,-0.95,-0.94
773,-0.71,0.27,-0.70,0.27,-0.27,-0.25,-0.98,-0.97,-0.98
780,-0.71,0.27,-0.71,0.27,-0.27,-0.25,-0.98,-0.99,-0.98
788,-0.71,0.27,-0.73,0.27,-0.27,-0.25,-0.98,-1.00,-0.98
796,-0.76,0.28,-0.75,0.27,-0.27,-0.25,-1.03,-1.02,-1.03
804,-0.76,0.27,-0.77,0.27,-0.27,-0.25,-1.03,-1.04,-1.03
812,-0.79,0.27,-0.79,0.27,-0.27,-0.25,-1.06,-1.06,-1.06
820,-0.80,0.27,-0.81,0.27,-0.27,-0.26,-1.07,-1.09,-1.07
828,-0.80,0.28,-0.83,0.27,-0.27,-0.26,-1.07,-1.11,-1.07
837,-0.84,0.27,-0.85,0.27,-0.27,-0.26,-1.11,-1.12,-1.11
845,-0.85,0.27,-0.87,0.27,-0.27,-0.26,-1.12,-1.14,-1.12
853,-0.89,0.27,-0.88,0.27,-0.27,-0.26,-1.16,-1.15,-1.16
862,-0.89,0.27,-0.88,0.27,-0.27,-0.26,-1.16,-1.15,-1.16
871,-0.89,0.27,-0.88,0.27,-0.27,-0.27,-1.16,-1.15,-1.16
879,-0.89,0.26,-0.85,0.27,-0.27,-0.27,-1.16,-1.12,-1.15
888,-0.84,0.27,-0.82,0.27,-0.27,-0.27,-1.11,-1.09,-1.11
897,-0.80,0.27,-0.76,0.27,-0.27,-0.27,-1.07,-1.03,-1.07
906,-0.74,0.27,-0.68,0.27,-0.27,-0.27,-1.01,-0.95,-1.01
915,-0.67,0.27,-0.59,0.27,-0.27,-0.27,-0.94,-0.86,-0.94
924,-0.58,0.27,-0.50,0.27,-0.27,-0.28,-0.85,-0.76,-0.85
933,-0.46,0.27,-0.40,0.27,-0.27,-0.28,-0.73,-0.67,-0.73
943,-0.34,0.27,-0.31,0.27,-0.27,-0.28,-0.61,-0.58,-0.60
952,-0.19,0.27,-0.23,0.27,-0.27,-0.28,-0.46,-0.50,-0.45
962,-0.06,0.27,-0.16,0.27,-0.27,-0.28,-0.33,-0.43,-0.33
971,0.04,0.27,-0.11,0.27,-0.27,-0.28,-0.23,-0.38,-0.23
981,0.11,0.27,-0.08,0.27,-0.27,-0.28,-0.16,-0.34,-0.16
991,0.08,0.27,-0.06,0.27,-0.27,-0.28,-0.19,-0.33,-0.19
1001,-0.01,0.27,-0.05,0.27,-0.27,-0.28,-0.28,-0.32,-0.28
1011,-0.09,0.27,-0.06,0.27,-0.27,-0.28,-0.36,-0.33,-0.36
1021,-0.16,0.26,-0.08,0.27,-0.27,-0.28,-0.43,-0.35,-0.42
1031,-0.22,0.27,-0.11,0.27,-0.27,-0.28,-0.49,-0.38,-0.49
1041,-0.24,0.26,-0.15,0.27,-0.27,-0.28,-0.51,-0.41,-0.50
1052,-0.24,0.27,-0.18,0.27,-0.27,-0.28,-0.51,-0.45,-0.51
1062,-0.24,0.26,-0.21,0.27,-0.27,-0.27,-0.51,-0.48,-0.50
1073,-0.24,0.27,-0.22,0.27,-0.27,-0.27,-0.51,-0.49,-0.51
1084,-0.24,0.27,-0.23,0.27,-0.27,-0.27,-0.51,-0.50,-0.51
1094,-0.19,0.27,-0.22,0.27,-0.27,-0.27,-0.46,-0.48,-0.46
1105,-0.19,0.26,-0.20,0.27,-0.27,-0.27,-0.46,-0.47,-0.45
1116,-0.16,0.27,-0.18,0.27,-0.27,-0.26,-0.43,-0.44,-0.43
1128,-0.15,0.26,-0.15,0.27,-0.27,-0.26,-0.42,-0.42,-0.41
1139,-0.12,0.27,-0.13,0.27,-0.27,-0.26,-0.38,-0.40,-0.39
1150,-0.11,0.27,-0.11,0.27,-0.27,-0.26,-0.37,-0.37,-0.38
1162,-0.08,0.26,-0.09,0.27,-0.27,-0.26,-0.34,-0.35,-0.34
1173,-0.06,0.26,-0.06,0.27,-0.27,-0.25,-0.32,-0.33,-0.32
1185,-0.06,0.26,-0.05,0.27,-0.27,-0.25,-0.32,-0.31,-0.32
1197,-0.02,0.27,-0.03,0.27,-0.27,-0.25,-0.28,-0.29,-0.29
1209,-0.02,0.26,-0.01,0.27,-0.27,-0.25,-0.28,-0.28,-0.28
1221,0.02,0.27,0.01,0.27,-0.27,-0.24,-0.24,-0.26,-0.25
1233,0.02,0.26,0.02,0.27,-0.27,-0.24,-0.24,-0.24,-0.24
1246,0.02,0.27,0.04,0.27,-0.27,-0.24,-0.24,-0.23,-0.25
1258,0.07,0.26,0.05,0.27,-0.27,-0.24,-0.19,-0.21,-0.19
