frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
214,1.11,0.15,1.12,0.15,-0.15,-0.11,0.96,0.97,0.96
216,1.11,0.18,1.12,0.17,-0.17,-0.14,0.94,0.94,0.93
218,1.11,0.20,1.13,0.20,-0.20,-0.17,0.91,0.93,0.91
221,1.15,0.22,1.14,0.22,-0.22,-0.20,0.93,0.92,0.93
223,1.15,0.24,1.16,0.25,-0.25,-0.23,0.90,0.91,0.91
225,1.16,0.26,1.17,0.27,-0.27,-0.25,0.89,0.90,0.90
227,1.19,0.28,1.19,0.29,-0.29,-0.27,0.90,0.90,0.91
229,1.19,0.31,1.21,0.31,-0.31,-0.29,0.88,0.90,0.88
232,1.24,0.33,1.22,0.33,-0.33,-0.32,0.91,0.89,0.91
234,1.24,0.35,1.24,0.35,-0.35,-0.33,0.89,0.89,0.89
236,1.26,0.37,1.25,0.37,-0.37,-0.35,0.90,0.89,0.90
239,1.28,0.38,1.26,0.38,-0.38,-0.37,0.90,0.88,0.90
241,1.28,0.39,1.27,0.39,-0.39,-0.38,0.89,0.88,0.89
244,1.28,0.41,1.28,0.40,-0.40,-0.40,0.88,0.87,0.88
246,1.28,0.41,1.28,0.41,-0.41,-0.41,0.87,0.87,0.87
248,1.28,0.43,1.28,0.42,-0.42,-0.42,0.86,0.87,0.85
251,1.28,0.43,1.28,0.42,-0.42,-0.43,0.86,0.86,0.85
253,1.28,0.43,1.28,0.42,-0.42,-0.44,0.86,0.86,0.85
256,1.28,0.42,1.27,0.42,-0.42,-0.45,0.86,0.85,0.86
259,1.26,0.42,1.27,0.42,-0.42,-0.45,0.84,0.85,0.84
261,1.24,0.41,1.26,0.41,-0.41,-0.46,0.83,0.84,0.83
264,1.24,0.41,1.25,0.41,-0.41,-0.46,0.83,0.84,0.83
266,1.24,0.40,1.24,0.40,-0.40,-0.46,0.84,0.84,0.84
269,1.24,0.39,1.23,0.40,-0.40,-0.46,0.85,0.83,0.86
272,1.23,0.39,1.22,0.39,-0.39,-0.46,0.84,0.83,0.85
274,1.20,0.38,1.21,0.38,-0.38,-0.46,0.82,0.83,0.82
277,1.19,0.37,1.20,0.37,-0.37,-0.45,0.82,0.82,0.82
280,1.19,0.36,1.19,0.37,-0.37,-0.45,0.82,0.82,0.83
283,1.19,0.36,1.18,0.36,-0.36,-0.44,0.83,0.82,0.83
286,1.15,0.36,1.17,0.36,-0.36,-0.44,0.79,0.81,0.79
288,1.15,0.35,1.16,0.35,-0.35,-0.43,0.80,0.81,0.80
291,1.15,0.35,1.15,0.35,-0.35,-0.42,0.80,0.80,0.80
294,1.15,0.35,1.14,0.34,-0.34,-0.42,0.81,0.80,0.80
297,1.14,0.34,1.13,0.34,-0.34,-0.41,0.80,0.79,0.80
300,1.11,0.33,1.12,0.33,-0.33,-0.40,0.78,0.79,0.78
303,1.11,0.33,1.11,0.33,-0.33,-0.39,0.78,0.78,0.78
306,1.11,0.33,1.10,0.33,-0.33,-0.39,0.78,0.77,0.79
309,1.11,0.32,1.09,0.32,-0.32,-0.38,0.79,0.77,0.79
312,1.06,0.32,1.08,0.32,-0.32,-0.37,0.74,0.76,0.74
316,1.06,0.32,1.07,0.32,-0.32,-0.36,0.75,0.75,0.74
319,1.06,0.31,1.06,0.31,-0.31,-0.35,0.75,0.75,0.76
322,1.04,0.31,1.04,0.31,-0.31,-0.35,0.73,0.74,0.73
325,1.02,0.31,1.03,0.30,-0.30,-0.34,0.72,0.72,0.71
328,1.02,0.30,1.02,0.30,-0.30,-0.33,0.72,0.71,0.72
332,1.02,0.29,1.00,0.30,-0.30,-0.32,0.72,0.70,0.73
335,0.98,0.29,0.99,0.29,-0.29,-0.32,0.69,0.69,0.69
338,0.98,0.29,0.97,0.29,-0.29,-0.31,0.69,0.68,0.69
342,0.94,0.29,0.95,0.29,-0.29,-0.30,0.65,0.67,0.66
345,0.93,0.29,0.94,0.29,-0.29,-0.30,0.64,0.65,0.64
349,0.93,0.28,0.92,0.28,-0.28,-0.29,0.65,0.64,0.65
352,0.89,0.28,0.90,0.28,-0.28,-0.29,0.61,0.62,0.61
356,0.89,0.28,0.89,0.28,-0.28,-0.28,0.61,0.61,0.61
359,0.88,0.28,0.87,0.28,-0.28,-0.28,0.60,0.60,0.60
363,0.85,0.28,0.85,0.27,-0.27,-0.27,0.58,0.58,0.58
366,0.85,0.27,0.84,0.27,-0.27,-0.27,0.58,0.57,0.58
370,0.81,0.26,0.83,0.27,-0.27,-0.27,0.54,0.56,0.55
374,0.80,0.27,0.81,0.27,-0.27,-0.26,0.53,0.54,0.54
377,0.80,0.27,0.80,0.26,-0.26,-0.26,0.54,0.53,0.53
381,0.77,0.26,0.78,0.26,-0.26,-0.26,0.51,0.52,0.51
385,0.76,0.26,0.77,0.26,-0.26,-0.25,0.50,0.51,0.50
389,0.76,0.26,0.75,0.26,-0.26,-0.25,0.50,0.50,0.50
393,0.75,0.25,0.74,0.25,-0.25,-0.25,0.50,0.48,0.50
397,0.72,0.25,0.73,0.25,-0.25,-0.25,0.47,0.47,0.47
401,0.72,0.25,0.71,0.25,-0.25,-0.25,0.47,0.46,0.47
405,0.70,0.25,0.70,0.25,-0.25,-0.25,0.45,0.45,0.46
409,0.67,0.25,0.69,0.25,-0.25,-0.24,0.42,0.44,0.43
413,0.67,0.25,0.67,0.25,-0.25,-0.24,0.43,0.42,0.43
417,0.66,0.24,0.65,0.24,-0.24,-0.24,0.42,0.41,0.42
421,0.63,0.24,0.63,0.24,-0.24,-0.24,0.39,0.39,0.39
425,0.63,0.25,0.62,0.24,-0.24,-0.24,0.39,0.37,0.38
430,0.59,0.24,0.60,0.24,-0.24,-0.24,0.35,0.36,0.35
434,0.59,0.24,0.58,0.24,-0.24,-0.24,0.35,0.34,0.35
438,0.54,0.23,0.56,0.24,-0.24,-0.24,0.30,0.32,0.31
443,0.54,0.23,0.54,0.24,-0.24,-0.24,0.30,0.30,0.31
447,0.50,0.23,0.52,0.24,-0.24,-0.24,0.27,0.28,0.27
451,0.50,0.24,0.50,0.23,-0.23,-0.24,0.27,0.26,0.27
456,0.46,0.24,0.47,0.23,-0.23,-0.24,0.23,0.24,0.22
460,0.46,0.23,0.45,0.23,-0.23,-0.24,0.23,0.22,0.23
465,0.43,0.23,0.43,0.23,-0.23,-0.24,0.20,0.20,0.20
470,0.41,0.23,0.41,0.23,-0.23,-0.24,0.18,0.18,0.18
474,0.39,0.23,0.39,0.23,-0.23,-0.24,0.16,0.16,0.16
479,0.37,0.23,0.37,0.23,-0.23,-0.24,0.14,0.14,0.14
484,0.33,0.22,0.35,0.23,-0.23,-0.24,0.10,0.12,0.11
489,0.33,0.23,0.32,0.23,-0.23,-0.24,0.11,0.10,0.10
494,0.29,0.22,0.30,0.22,-0.22,-0.24,0.07,0.08,0.07
499,0.28,0.23,0.28,0.22,-0.22,-0.24,0.06,0.05,0.05
504,0.25,0.22,0.26,0.22,-0.22,-0.24,0.03,0.03,0.03
509,0.24,0.22,0.23,0.22,-0.22,-0.24,0.02,0.01,0.02
514,0.21,0.22,0.21,0.22,-0.22,-0.24,-0.01,-0.01,-0.01
519,0.20,0.22,0.19,0.22,-0.22,-0.23,-0.02,-0.03,-0.02
524,0.15,0.21,0.17,0.22,-0.22,-0.23,-0.07,-0.05,-0.06
529,0.15,0.22,0.15,0.22,-0.22,-0.23,-0.07,-0.07,-0.07
535,0.11,0.22,0.12,0.22,-0.22,-0.23,-0.11,-0.09,-0.10
540,0.11,0.22,0.10,0.22,-0.22,-0.23,-0.11,-0.12,-0.11
545,0.07,0.22,0.08,0.22,-0.22,-0.22,-0.14,-0.14,-0.14
551,0.07,0.21,0.05,0.21,-0.21,-0.22,-0.14,-0.16,-0.14
556,0.02,0.22,0.03,0.21,-0.21,-0.22,-0.19,-0.18,-0.20
562,0.01,0.21,0.01,0.21,-0.21,-0.22,-0.20,-0.21,-0.20
568,-0.02,0.22,-0.02,0.21,-0.21,-0.21,-0.23,-0.23,-0.24
573,-0.05,0.21,-0.04,0.21,-0.21,-0.21,-0.26,-0.25,-0.26
579,-0.06,0.21,-0.07,0.21,-0.21,-0.21,-0.27,-0.28,-0.27
585,-0.11,0.21,-0.09,0.21,-0.21,-0.21,-0.32,-0.30,-0.32
591,-0.11,0.21,-0.11,0.21,-0.21,-0.20,-0.32,-0.32,-0.32
596,-0.14,0.21,-0.14,0.21,-0.21,-0.20,-0.35,-0.35,-0.35
602,-0.15,0.21,-0.16,0.21,-0.21,-0.20,-0.36,-0.37,-0.36
608,-0.19,0.20,-0.19,0.21,-0.21,-0.20,-0.40,-0.40,-0.39
615,-0.22,0.21,-0.21,0.21,-0.21,-0.19,-0.43,-0.42,-0.43
621,-0.24,0.20,-0.24,0.21,-0.21,-0.19,-0.45,-0.44,-0.44
627,-0.26,0.21,-0.26,0.21,-0.21,-0.19,-0.47,-0.47,-0.47
633,-0.28,0.20,-0.28,0.21,-0.21,-0.19,-0.49,-0.49,-0.48
639,-0.31,0.21,-0.31,0.21,-0.21,-0.19,-0.52,-0.51,-0.51
646,-0.32,0.21,-0.33,0.21,-0.21,-0.18,-0.53,-0.54,-0.53
652,-0.37,0.21,-0.35,0.21,-0.21,-0.18,-0.58,-0.56,-0.58
659,-0.37,0.20,-0.38,0.21,-0.21,-0.18,-0.57,-0.58,-0.57
665,-0.41,0.21,-0.40,0.21,-0.21,-0.18,-0.61,-0.61,-0.62
672,-0.42,0.21,-0.42,0.21,-0.21,-0.18,-0.62,-0.63,-0.63
679,-0.45,0.21,-0.44,0.21,-0.21,-0.18,-0.65,-0.65,-0.66
686,-0.46,0.20,-0.47,0.21,-0.21,-0.18,-0.66,-0.67,-0.66
692,-0.50,0.20,-0.49,0.21,-0.21,-0.18,-0.70,-0.69,-0.70
699,-0.50,0.21,-0.51,0.21,-0.21,-0.18,-0.70,-0.72,-0.70
706,-0.54,0.21,-0.53,0.21,-0.21,-0.18,-0.74,-0.74,-0.74
713,-0.54,0.20,-0.55,0.20,-0.20,-0.18,-0.74,-0.76,-0.74
721,-0.58,0.20,-0.57,0.20,-0.20,-0.18,-0.78,-0.78,-0.78
728,-0.58,0.20,-0.59,0.20,-0.20,-0.18,-0.78,-0.80,-0.78
735,-0.62,0.21,-0.61,0.20,-0.20,-0.18,-0.82,-0.81,-0.82
742,-0.63,0.21,-0.63,0.20,-0.20,-0.18,-0.83,-0.83,-0.83
750,-0.66,0.21,-0.65,0.20,-0.20,-0.18,-0.86,-0.85,-0.86
757,-0.67,0.20,-0.66,0.20,-0.20,-0.18,-0.87,-0.87,-0.87
765,-0.67,0.20,-0.68,0.20,-0.20,-0.18,-0.87,-0.88,-0.87
773,-0.71,0.20,-0.70,0.20,-0.20,-0.18,-0.91,-0.90,-0.91
780,-0.71,0.20,-0.71,0.20,-0.20,-0.18,-0.91,-0.91,-0.91
788,-0.71,0.20,-0.73,0.20,-0.20,-0.18,-0.91,-0.93,-0.91
796,-0.76,0.20,-0.75,0.20,-0.20,-0.18,-0.96,-0.95,-0.96
804,-0.76,0.20,-0.77,0.20,-0.20,-0.19,-0.96,-0.97,-0.96
812,-0.79,0.20,-0.79,0.20,-0.20,-0.19,-0.99,-0.99,-0.99
820,-0.80,0.20,-0.81,0.20,-0.20,-0.19,-1.00,-1.01,-1.00
828,-0.80,0.20,-0.83,0.20,-0.20,-0.19,-1.00,-1.03,-1.00
837,-0.84,0.20,-0.85,0.20,-0.20,-0.19,-1.04,-1.05,-1.03
845,-0.85,0.20,-0.87,0.20,-0.20,-0.20,-1.05,-1.07,-1.05
853,-0.89,0.20,-0.88,0.20,-0.20,-0.20,-1.09,-1.08,-1.09
862,-0.89,0.20,-0.88,0.20,-0.20,-0.20,-1.09,-1.08,-1.09
871,-0.89,0.20,-0.88,0.20,-0.20,-0.20,-1.09,-1.07,-1.08
879,-0.89,0.19,-0.85,0.20,-0.20,-0.20,-1.09,-1.05,-1.08
888,-0.84,0.20,-0.82,0.20,-0.20,-0.21,-1.04,-1.01,-1.04
897,-0.80,0.20,-0.76,0.20,-0.20,-0.21,-1.00,-0.96,-0.99
906,-0.74,0.20,-0.68,0.20,-0.20,-0.21,-0.94,-0.88,-0.94
915,-0.67,0.20,-0.59,0.20,-0.20,-0.21,-0.87,-0.79,-0.87
924,-0.58,0.20,-0.50,0.20,-0.20,-0.21,-0.78,-0.69,-0.78
933,-0.46,0.19,-0.40,0.20,-0.20,-0.21,-0.66,-0.60,-0.65
943,-0.34,0.19,-0.31,0.20,-0.20,-0.22,-0.54,-0.50,-0.53
952,-0.19,0.19,-0.23,0.20,-0.20,-0.22,-0.39,-0.43,-0.38
962,-0.06,0.20,-0.16,0.20,-0.20,-0.22,-0.26,-0.36,-0.25
971,0.04,0.20,-0.11,0.20,-0.20,-0.22,-0.16,-0.31,-0.16
981,0.11,0.20,-0.08,0.20,-0.20,-0.22,-0.09,-0.27,-0.09
991,0.08,0.20,-0.06,0.20,-0.20,-0.22,-0.12,-0.25,-0.12
1001,-0.01,0.20,-0.05,0.20,-0.20,-0.22,-0.21,-0.25,-0.21
1011,-0.09,0.20,-0.06,0.20,-0.20,-0.22,-0.29,-0.26,-0.29
1021,-0.16,0.19,-0.08,0.20,-0.20,-0.22,-0.36,-0.28,-0.35
1031,-0.22,0.20,-0.11,0.20,-0.20,-0.22,-0.42,-0.31,-0.42
1041,-0.24,0.19,-0.15,0.20,-0.20,-0.22,-0.43,-0.34,-0.43
1052,-0.24,0.20,-0.18,0.20,-0.20,-0.22,-0.43,-0.38,-0.44
1062,-0.24,0.19,-0.21,0.20,-0.20,-0.22,-0.43,-0.40,-0.43
1073,-0.24,0.20,-0.22,0.20,-0.20,-0.21,-0.43,-0.42,-0.43
1084,-0.24,0.20,-0.23,0.20,-0.20,-0.21,-0.43,-0.42,-0.44
1094,-0.19,0.20,-0.22,0.19,-0.19,-0.21,-0.38,-0.41,-0.39
1105,-0.19,0.19,-0.20,0.19,-0.19,-0.21,-0.38,-0.39,-0.38
1116,-0.16,0.20,-0.18,0.19,-0.19,-0.21,-0.35,-0.37,-0.35
1128,-0.15,0.19,-0.15,0.19,-0.19,-0.20,-0.34,-0.35,-0.34
1139,-0.12,0.20,-0.13,0.19,-0.19,-0.20,-0.31,-0.32,-0.32
1150,-0.11,0.20,-0.11,0.19,-0.19,-0.20,-0.30,-0.30,-0.30
1162,-0.08,0.19,-0.09,0.19,-0.19,-0.20,-0.27,-0.28,-0.27
1173,-0.06,0.19,-0.06,0.19,-0.19,-0.20,-0.25,-0.26,-0.25
1185,-0.06,0.19,-0.05,0.19,-0.19,-0.19,-0.25,-0.24,-0.25
1197,-0.02,0.20,-0.03,0.19,-0.19,-0.19,-0.21,-0.22,-0.22
1209,-0.02,0.19,-0.01,0.19,-0.19,-0.19,-0.21,-0.20,-0.21
1221,0.02,0.20,0.01,0.19,-0.19,-0.19,-0.17,-0.19,-0.18
1233,0.02,0.19,0.02,0.19,-0.19,-0.19,-0.17,-0.17,-0.17
1246,0.02,0.20,0.04,0.19,-0.19,-0.18,-0.17,-0.15,-0.18
1258,0.07,0.19,0.05,0.19,-0.19,-0.18,-0.12,-0.14,-0.12
